Time,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in
11:57:18,1004.00,1008.79,24.75,1094.00,1115.19,24.00
11:57:19,1003.00,1012.62,24.50,1095.00,1121.64,23.75
11:57:20,1006.00,1015.65,24.50,1093.00,1114.17,24.00
11:57:21,1003.00,1012.62,24.50,1095.00,1116.21,24.00
11:57:22,1004.00,1013.63,24.50,1093.00,1119.59,23.75
11:57:23,1003.00,1012.62,24.50,1095.00,1116.21,24.00
11:57:24,1002.00,1011.61,24.50,1094.00,1115.19,24.00
11:57:25,1004.00,1013.63,24.50,1093.00,1114.17,24.00
11:57:26,1002.00,1006.78,24.75,1094.00,1115.19,24.00
11:57:27,1002.00,1011.61,24.50,1094.00,1120.61,23.75
11:57:28,1003.00,1007.79,24.75,1095.00,1121.64,23.75
11:57:28,1003.00,1007.79,24.75,1094.00,1120.61,23.75
11:57:29,1003.00,1022.43,24.00,1094.00,1115.19,24.00
11:57:30,1002.00,1011.61,24.50,1094.00,1109.81,24.25
11:57:31,1004.00,1008.79,24.75,1093.00,1119.59,23.75
11:57:32,1007.00,1021.56,24.25,1095.00,1110.83,24.25
11:57:33,1006.00,1015.65,24.50,1094.00,1120.61,23.75
11:57:34,1005.00,1014.64,24.50,1094.00,1115.19,24.00
11:57:35,1003.00,1017.50,24.25,1094.00,1120.61,23.75
11:57:36,1007.00,1016.66,24.50,1093.00,1114.17,24.00
11:57:37,1004.00,1013.63,24.50,1093.00,1125.06,23.50
11:57:38,1003.00,1017.50,24.25,1093.00,1114.17,24.00
11:57:39,1005.00,1024.46,24.00,1092.00,1118.57,23.75
11:57:40,1005.00,1019.53,24.25,1093.00,1114.17,24.00
11:57:41,1005.00,1019.53,24.25,1092.00,1113.15,24.00
11:57:42,1006.00,1020.54,24.25,1092.00,1113.15,24.00
11:57:43,1006.00,1025.48,24.00,1091.00,1112.13,24.00
11:57:44,1007.00,1016.66,24.50,1093.00,1114.17,24.00
11:57:45,1004.00,1023.45,24.00,1093.00,1125.06,23.50
11:57:46,1005.00,1009.80,24.75,1092.00,1107.79,24.25
11:57:47,1004.00,1008.79,24.75,1093.00,1114.17,24.00
11:57:48,1004.00,1008.79,24.75,1092.00,1113.15,24.00
11:57:49,1007.00,1016.66,24.50,1091.00,1117.54,23.75
11:57:50,1005.00,1009.80,24.75,1090.00,1116.52,23.75
11:57:51,1007.00,1016.66,24.50,1091.00,1112.13,24.00
11:57:52,1008.00,1017.67,24.50,1092.00,1113.15,24.00
11:57:53,1006.00,1020.54,24.25,1092.00,1113.15,24.00
11:57:54,1006.00,1010.80,24.75,1092.00,1113.15,24.00
11:57:55,1006.00,1015.65,24.50,1092.00,1113.15,24.00
11:57:56,1006.00,1015.65,24.50,1091.00,1106.77,24.25
11:57:57,1003.00,1022.43,24.00,1092.00,1107.79,24.25
11:57:58,1005.00,1014.64,24.50,1091.00,1117.54,23.75
11:57:59,1003.00,1007.79,24.75,1093.00,1108.80,24.25
11:58:00,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:58:01,1005.00,1014.64,24.50,1092.00,1118.57,23.75
11:58:02,1006.00,1020.54,24.25,1092.00,1118.57,23.75
11:58:03,1005.00,1019.53,24.25,1092.00,1107.79,24.25
11:58:04,1005.00,1019.53,24.25,1092.00,1113.15,24.00
11:58:05,1005.00,1024.46,24.00,1092.00,1124.04,23.50
11:58:06,1006.00,1015.65,24.50,1091.00,1112.13,24.00
11:58:07,1005.00,1009.80,24.75,1091.00,1112.13,24.00
11:58:08,1003.00,1007.79,24.75,1093.00,1114.17,24.00
11:58:09,1005.00,1014.64,24.50,1092.00,1118.57,23.75
11:58:10,1005.00,1009.80,24.75,1092.00,1118.57,23.75
11:58:10,1005.00,1019.53,24.25,1092.00,1118.57,23.75
11:58:11,1005.00,1019.53,24.25,1092.00,1113.15,24.00
11:58:12,1005.00,1019.53,24.25,1092.00,1118.57,23.75
11:58:13,1005.00,1014.64,24.50,1092.00,1124.04,23.50
11:58:14,1005.00,1014.64,24.50,1092.00,1118.57,23.75
11:58:15,1003.00,1012.62,24.50,1093.00,1119.59,23.75
11:58:16,1005.00,1009.80,24.75,1092.00,1113.15,24.00
11:58:17,1005.00,1024.46,24.00,1092.00,1113.15,24.00
11:58:18,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:58:19,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:58:20,1005.00,1009.80,24.75,1092.00,1118.57,23.75
11:58:21,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:58:22,1006.00,1015.65,24.50,1091.00,1112.13,24.00
11:58:23,1006.00,1015.65,24.50,1091.00,1106.77,24.25
11:58:24,1005.00,1014.64,24.50,1092.00,1124.04,23.50
11:58:25,1005.00,1019.53,24.25,1092.00,1113.15,24.00
11:58:26,1006.00,1020.54,24.25,1092.00,1118.57,23.75
11:58:27,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:58:28,1005.00,1014.64,24.50,1091.00,1112.13,24.00
11:58:29,1006.00,1015.65,24.50,1092.00,1107.79,24.25
11:58:30,1007.00,1016.66,24.50,1092.00,1113.15,24.00
11:58:31,1005.00,1019.53,24.25,1092.00,1113.15,24.00
11:58:32,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:58:33,1006.00,1015.65,24.50,1092.00,1107.79,24.25
11:58:34,1006.00,1015.65,24.50,1092.00,1107.79,24.25
11:58:35,1006.00,1010.80,24.75,1092.00,1118.57,23.75
11:58:36,1005.00,1009.80,24.75,1092.00,1113.15,24.00
11:58:37,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:58:38,1006.00,1020.54,24.25,1091.00,1106.77,24.25
11:58:39,1007.00,1026.50,24.00,1091.00,1117.54,23.75
11:58:40,1006.00,1015.65,24.50,1091.00,1106.77,24.25
11:58:41,1006.00,1015.65,24.50,1091.00,1101.46,24.50
11:58:42,1006.00,1025.48,24.00,1091.00,1112.13,24.00
11:58:43,1006.00,1020.54,24.25,1092.00,1113.15,24.00
11:58:44,1006.00,1015.65,24.50,1091.00,1112.13,24.00
11:58:45,1006.00,1015.65,24.50,1091.00,1112.13,24.00
11:58:46,1007.00,1016.66,24.50,1091.00,1112.13,24.00
11:58:47,1007.00,1016.66,24.50,1091.00,1112.13,24.00
11:58:48,1007.00,1011.81,24.75,1091.00,1112.13,24.00
11:58:49,1006.00,1025.48,24.00,1090.00,1105.76,24.25
11:58:50,1006.00,1010.80,24.75,1091.00,1117.54,23.75
11:58:51,1007.00,1026.50,24.00,1091.00,1112.13,24.00
11:58:52,1006.00,1015.65,24.50,1091.00,1112.13,24.00
11:58:53,1007.00,1011.81,24.75,1091.00,1112.13,24.00
11:58:53,1008.00,1012.81,24.75,1091.00,1112.13,24.00
11:58:54,1007.00,1011.81,24.75,1089.00,1110.09,24.00
11:58:55,1007.00,1016.66,24.50,1091.00,1106.77,24.25
11:58:56,1007.00,1021.56,24.25,1090.00,1105.76,24.25
11:58:57,1006.00,1015.65,24.50,1090.00,1116.52,23.75
11:58:58,1007.00,1016.66,24.50,1090.00,1111.11,24.00
11:58:59,1005.00,1024.46,24.00,1092.00,1107.79,24.25
11:59:00,1005.00,1009.80,24.75,1091.00,1112.13,24.00
11:59:01,1005.00,1019.53,24.25,1091.00,1112.13,24.00
11:59:02,1006.00,1010.80,24.75,1091.00,1112.13,24.00
11:59:03,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:59:04,1006.00,1020.54,24.25,1090.00,1111.11,24.00
11:59:05,1007.00,1016.66,24.50,1091.00,1106.77,24.25
11:59:06,1005.00,1014.64,24.50,1092.00,1107.79,24.25
11:59:07,1006.00,1020.54,24.25,1091.00,1106.77,24.25
11:59:08,1006.00,1025.48,24.00,1092.00,1113.15,24.00
11:59:09,1005.00,1014.64,24.50,1091.00,1117.54,23.75
11:59:10,1006.00,1025.48,24.00,1091.00,1106.77,24.25
11:59:11,1005.00,1019.53,24.25,1091.00,1117.54,23.75
11:59:12,1006.00,1015.65,24.50,1092.00,1107.79,24.25
11:59:13,1004.00,1008.79,24.75,1092.00,1107.79,24.25
11:59:14,1005.00,1019.53,24.25,1091.00,1112.13,24.00
11:59:15,1006.00,1015.65,24.50,1091.00,1101.46,24.50
11:59:16,1005.00,1014.64,24.50,1091.00,1112.13,24.00
11:59:17,1006.00,1025.48,24.00,1092.00,1113.15,24.00
11:59:18,1007.00,1011.81,24.75,1090.00,1111.11,24.00
11:59:19,1005.00,1019.53,24.25,1091.00,1117.54,23.75
11:59:20,1005.00,1014.64,24.50,1091.00,1117.54,23.75
11:59:21,1005.00,1019.53,24.25,1091.00,1112.13,24.00
11:59:22,1005.00,1014.64,24.50,1093.00,1114.17,24.00
11:59:23,1006.00,1015.65,24.50,1090.00,1111.11,24.00
11:59:24,1005.00,1014.64,24.50,1092.00,1107.79,24.25
11:59:25,1005.00,1019.53,24.25,1093.00,1114.17,24.00
11:59:26,1006.00,1010.80,24.75,1091.00,1112.13,24.00
11:59:27,1005.00,1024.46,24.00,1091.00,1106.77,24.25
11:59:28,1005.00,1019.53,24.25,1092.00,1124.04,23.50
11:59:29,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:59:30,1003.00,1017.50,24.25,1092.00,1118.57,23.75
11:59:31,1004.00,1008.79,24.75,1092.00,1107.79,24.25
11:59:32,1004.00,1018.51,24.25,1092.00,1113.15,24.00
11:59:33,1005.00,1014.64,24.50,1092.00,1107.79,24.25
11:59:34,1005.00,1019.53,24.25,1091.00,1117.54,23.75
11:59:35,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:59:35,1005.00,1019.53,24.25,1092.00,1113.15,24.00
11:59:37,1005.00,1014.64,24.50,1091.00,1123.01,23.50
11:59:37,1005.00,1014.64,24.50,1092.00,1107.79,24.25
11:59:38,1005.00,1019.53,24.25,1092.00,1107.79,24.25
11:59:39,1005.00,1019.53,24.25,1091.00,1117.54,23.75
11:59:41,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:59:41,1005.00,1014.64,24.50,1091.00,1106.77,24.25
11:59:42,1005.00,1024.46,24.00,1092.00,1107.79,24.25
11:59:43,1005.00,1019.53,24.25,1091.00,1112.13,24.00
11:59:44,1005.00,1009.80,24.75,1092.00,1118.57,23.75
11:59:45,1005.00,1019.53,24.25,1092.00,1113.15,24.00
11:59:46,1005.00,1014.64,24.50,1092.00,1118.57,23.75
11:59:47,1005.00,1014.64,24.50,1091.00,1112.13,24.00
11:59:48,1005.00,1024.46,24.00,1091.00,1112.13,24.00
11:59:49,1005.00,1019.53,24.25,1092.00,1107.79,24.25
11:59:50,1005.00,1019.53,24.25,1091.00,1117.54,23.75
11:59:51,1005.00,1014.64,24.50,1092.00,1118.57,23.75
11:59:52,1005.00,1014.64,24.50,1092.00,1113.15,24.00
11:59:53,1005.00,1014.64,24.50,1092.00,1118.57,23.75
11:59:54,1005.00,1019.53,24.25,1092.00,1113.15,24.00
11:59:55,1005.00,1019.53,24.25,1091.00,1112.13,24.00
11:59:56,1005.00,1009.80,24.75,1092.00,1118.57,23.75
11:59:57,1005.00,1019.53,24.25,1092.00,1107.79,24.25
11:59:58,1005.00,1024.46,24.00,1092.00,1113.15,24.00
11:59:59,1005.00,1014.64,24.50,1091.00,1112.13,24.00
12:00:00,1005.00,1019.53,24.25,1092.00,1113.15,24.00
12:00:01,1005.00,1014.64,24.50,1091.00,1117.54,23.75
12:00:02,1004.00,1023.45,24.00,1091.00,1117.54,23.75
12:00:03,1005.00,1024.46,24.00,1091.00,1112.13,24.00
12:00:04,1005.00,1024.46,24.00,1092.00,1113.15,24.00
12:00:05,1005.00,1019.53,24.25,1092.00,1118.57,23.75
12:00:06,1005.00,1029.45,23.75,1093.00,1125.06,23.50
12:00:07,1005.00,1034.48,23.50,1092.00,1113.15,24.00
12:00:08,1005.00,1024.46,24.00,1092.00,1118.57,23.75
12:00:09,1005.00,1024.46,24.00,1092.00,1113.15,24.00
12:00:10,1004.00,1018.51,24.25,1090.00,1121.98,23.50
12:00:11,1005.00,1034.48,23.50,1091.00,1123.01,23.50
12:00:12,1004.00,1033.45,23.50,1092.00,1118.57,23.75
12:00:13,1005.00,1024.46,24.00,1091.00,1117.54,23.75
12:00:14,1005.00,1024.46,24.00,1092.00,1107.79,24.25
12:00:15,1004.00,1028.43,23.75,1092.00,1118.57,23.75
12:00:16,1005.00,1024.46,24.00,1092.00,1113.15,24.00
12:00:17,1004.00,1013.63,24.50,1092.00,1113.15,24.00
12:00:18,1003.00,1022.43,24.00,1092.00,1113.15,24.00
12:00:18,1004.00,1018.51,24.25,1092.00,1124.04,23.50
12:00:19,1003.00,1022.43,24.00,1092.00,1113.15,24.00
12:00:20,1005.00,1039.57,23.25,1093.00,1119.59,23.75
12:00:21,1004.00,1028.43,23.75,1093.00,1119.59,23.75
12:00:22,1004.00,1023.45,24.00,1092.00,1107.79,24.25
12:00:23,1004.00,1028.43,23.75,1092.00,1107.79,24.25
12:00:24,1005.00,1034.48,23.50,1092.00,1113.15,24.00
12:00:25,1006.00,1025.48,24.00,1093.00,1125.06,23.50
12:00:26,1004.00,1033.45,23.50,1093.00,1119.59,23.75
12:00:27,1004.00,1028.43,23.75,1092.00,1118.57,23.75
12:00:28,1005.00,1044.70,23.00,1092.00,1118.57,23.75
12:00:29,1004.00,1028.43,23.75,1093.00,1114.17,24.00
12:00:30,1004.00,1028.43,23.75,1093.00,1119.59,23.75
12:00:31,1004.00,1023.45,24.00,1092.00,1118.57,23.75
12:00:32,1005.00,1034.48,23.50,1092.00,1113.15,24.00
12:00:33,1004.00,1038.53,23.25,1092.00,1107.79,24.25
12:00:34,1005.00,1024.46,24.00,1093.00,1114.17,24.00
12:00:35,1005.00,1024.46,24.00,1092.00,1113.15,24.00
12:00:36,1004.00,1038.53,23.25,1093.00,1114.17,24.00
12:00:37,1005.00,1034.48,23.50,1092.00,1118.57,23.75
12:00:38,1005.00,1029.45,23.75,1092.00,1113.15,24.00
12:00:39,1005.00,1024.46,24.00,1093.00,1130.59,23.25
12:00:40,1005.00,1029.45,23.75,1092.00,1113.15,24.00
12:00:41,1004.00,1028.43,23.75,1092.00,1118.57,23.75
12:00:42,1005.00,1029.45,23.75,1093.00,1108.80,24.25
12:00:43,1005.00,1024.46,24.00,1093.00,1130.59,23.25
12:00:44,1005.00,1044.70,23.00,1092.00,1107.79,24.25
12:00:45,1005.00,1039.57,23.25,1093.00,1119.59,23.75
12:00:46,1004.00,1043.66,23.00,1092.00,1118.57,23.75
12:00:47,1005.00,1029.45,23.75,1092.00,1124.04,23.50
12:00:48,1004.00,1038.53,23.25,1092.00,1107.79,24.25
12:00:49,1005.00,1049.88,22.75,1092.00,1113.15,24.00
12:00:50,1006.00,1035.51,23.50,1092.00,1102.47,24.50
12:00:51,1005.00,1034.48,23.50,1092.00,1113.15,24.00
12:00:52,1005.00,1034.48,23.50,1091.00,1117.54,23.75
12:00:53,1005.00,1029.45,23.75,1092.00,1124.04,23.50
12:00:54,1005.00,1034.48,23.50,1092.00,1118.57,23.75
12:00:55,1005.00,1044.70,23.00,1091.00,1117.54,23.75
12:00:56,1005.00,1044.70,23.00,1092.00,1113.15,24.00
12:00:57,1005.00,1034.48,23.50,1092.00,1107.79,24.25
12:00:58,1005.00,1034.48,23.50,1092.00,1107.79,24.25
12:00:59,1007.00,1036.54,23.50,1090.00,1116.52,23.75
12:01:00,1004.00,1033.45,23.50,1092.00,1107.79,24.25
12:01:01,1005.00,1034.48,23.50,1091.00,1106.77,24.25
12:01:02,1005.00,1034.48,23.50,1092.00,1124.04,23.50
12:01:02,1007.00,1041.63,23.25,1091.00,1112.13,24.00
12:01:03,1008.00,1042.67,23.25,1090.00,1121.98,23.50
12:01:04,1007.00,1046.78,23.00,1092.00,1107.79,24.25
12:01:05,1009.00,1043.70,23.25,1091.00,1123.01,23.50
12:01:06,1005.00,1039.57,23.25,1090.00,1116.52,23.75
12:01:07,1003.00,1032.42,23.50,1092.00,1113.15,24.00
12:01:08,1005.00,1034.48,23.50,1091.00,1106.77,24.25
12:01:09,1004.00,1043.66,23.00,1091.00,1112.13,24.00
12:01:10,1005.00,1044.70,23.00,1091.00,1112.13,24.00
12:01:11,1006.00,1035.51,23.50,1091.00,1112.13,24.00
12:01:13,1004.00,1043.66,23.00,1092.00,1113.15,24.00
12:01:13,1004.00,1043.66,23.00,1091.00,1123.01,23.50
12:01:14,1005.00,1034.48,23.50,1091.00,1106.77,24.25
12:01:15,1004.00,1038.53,23.25,1092.00,1113.15,24.00
12:01:16,1005.00,1044.70,23.00,1092.00,1113.15,24.00
12:01:17,1005.00,1044.70,23.00,1093.00,1108.80,24.25
12:01:18,1003.00,1042.62,23.00,1092.00,1113.15,24.00
12:01:19,1007.00,1041.63,23.25,1091.00,1112.13,24.00
12:01:20,1005.00,1044.70,23.00,1092.00,1113.15,24.00
12:01:21,1004.00,1054.07,22.50,1092.00,1107.79,24.25
12:01:22,1005.00,1049.88,22.75,1091.00,1106.77,24.25
12:01:23,1003.00,1047.79,22.75,1091.00,1112.13,24.00
12:01:24,1005.00,1055.12,22.50,1092.00,1107.79,24.25
12:01:25,1005.00,1044.70,23.00,1092.00,1107.79,24.25
12:01:26,1005.00,1044.70,23.00,1092.00,1113.15,24.00
12:01:27,1005.00,1039.57,23.25,1092.00,1113.15,24.00
12:01:28,1005.00,1049.88,22.75,1091.00,1117.54,23.75
12:01:29,1005.00,1039.57,23.25,1092.00,1124.04,23.50
12:01:30,1005.00,1055.12,22.50,1092.00,1113.15,24.00
12:01:31,1005.00,1039.57,23.25,1091.00,1106.77,24.25
12:01:32,1005.00,1049.88,22.75,1091.00,1123.01,23.50
12:01:33,1005.00,1039.57,23.25,1091.00,1112.13,24.00
12:01:34,1005.00,1049.88,22.75,1092.00,1107.79,24.25
12:01:35,1005.00,1049.88,22.75,1092.00,1118.57,23.75
12:01:36,1005.00,1049.88,22.75,1092.00,1107.79,24.25
12:01:37,1006.00,1045.74,23.00,1092.00,1118.57,23.75
12:01:38,1004.00,1043.66,23.00,1092.00,1118.57,23.75
12:01:39,1007.00,1046.78,23.00,1091.00,1123.01,23.50
12:01:40,1005.00,1044.70,23.00,1091.00,1106.77,24.25
12:01:41,1005.00,1049.88,22.75,1092.00,1118.57,23.75
12:01:42,1005.00,1049.88,22.75,1091.00,1112.13,24.00
12:01:43,1005.00,1039.57,23.25,1091.00,1112.13,24.00
12:01:44,1004.00,1038.53,23.25,1092.00,1113.15,24.00
12:01:45,1005.00,1044.70,23.00,1091.00,1117.54,23.75
12:01:46,1006.00,1050.93,22.75,1090.00,1111.11,24.00
12:01:46,1004.00,1048.84,22.75,1091.00,1112.13,24.00
12:01:47,1006.00,1040.60,23.25,1091.00,1106.77,24.25
12:01:48,1004.00,1038.53,23.25,1091.00,1117.54,23.75
12:01:49,1005.00,1039.57,23.25,1091.00,1112.13,24.00
12:01:50,1005.00,1049.88,22.75,1090.00,1111.11,24.00
12:01:51,1006.00,1045.74,23.00,1090.00,1116.52,23.75
12:01:52,1003.00,1037.50,23.25,1092.00,1118.57,23.75
12:01:53,1003.00,1042.62,23.00,1091.00,1117.54,23.75
12:01:54,1005.00,1049.88,22.75,1092.00,1118.57,23.75
12:01:55,1005.00,1044.70,23.00,1091.00,1123.01,23.50
12:01:56,1005.00,1039.57,23.25,1092.00,1124.04,23.50
12:01:57,1006.00,1045.74,23.00,1091.00,1112.13,24.00
12:01:58,1005.00,1039.57,23.25,1091.00,1123.01,23.50
12:01:59,1004.00,1038.53,23.25,1091.00,1112.13,24.00
12:02:00,1006.00,1045.74,23.00,1091.00,1117.54,23.75
12:02:01,1005.00,1044.70,23.00,1092.00,1107.79,24.25
12:02:02,1006.00,1050.93,22.75,1091.00,1112.13,24.00
12:02:03,1005.00,1055.12,22.50,1091.00,1117.54,23.75
12:02:04,1004.00,1059.35,22.25,1092.00,1113.15,24.00
12:02:05,1005.00,1044.70,23.00,1091.00,1117.54,23.75
12:02:06,1005.00,1044.70,23.00,1091.00,1112.13,24.00
12:02:07,1005.00,1044.70,23.00,1090.00,1105.76,24.25
12:02:08,1003.00,1042.62,23.00,1090.00,1121.98,23.50
12:02:09,1004.00,1038.53,23.25,1090.00,1116.52,23.75
12:02:10,1004.00,1043.66,23.00,1089.00,1120.95,23.50
12:02:11,1003.00,1037.50,23.25,1090.00,1111.11,24.00
12:02:12,1005.00,1039.57,23.25,1088.00,1109.07,24.00
12:02:13,1003.00,1047.79,22.75,1088.00,1125.42,23.25
12:02:14,1004.00,1048.84,22.75,1088.00,1109.07,24.00
12:02:15,1006.00,1045.74,23.00,1087.00,1118.89,23.50
12:02:16,1005.00,1049.88,22.75,1086.00,1101.70,24.25
12:02:17,1005.00,1044.70,23.00,1087.00,1113.44,23.75
12:02:18,1004.00,1048.84,22.75,1086.00,1107.03,24.00
12:02:19,1004.00,1038.53,23.25,1086.00,1112.42,23.75
12:02:20,1003.00,1047.79,22.75,1086.00,1112.42,23.75
12:02:21,1003.00,1037.50,23.25,1086.00,1101.70,24.25
12:02:22,1003.00,1042.62,23.00,1087.00,1113.44,23.75
12:02:23,1003.00,1042.62,23.00,1086.00,1107.03,24.00
12:02:24,1004.00,1048.84,22.75,1086.00,1107.03,24.00
12:02:25,1003.00,1047.79,22.75,1086.00,1107.03,24.00
12:02:26,1004.00,1054.07,22.50,1085.00,1111.40,23.75
12:02:27,1003.00,1037.50,23.25,1086.00,1107.03,24.00
12:02:28,1004.00,1043.66,23.00,1085.00,1106.01,24.00
12:02:29,1003.00,1037.50,23.25,1084.00,1099.67,24.25
12:02:29,1005.00,1049.88,22.75,1084.00,1104.99,24.00
12:02:30,1003.00,1042.62,23.00,1084.00,1104.99,24.00
12:02:31,1003.00,1042.62,23.00,1085.00,1100.68,24.25
12:02:32,1005.00,1039.57,23.25,1084.00,1104.99,24.00
12:02:33,1004.00,1048.84,22.75,1085.00,1100.68,24.25
12:02:34,1004.00,1038.53,23.25,1085.00,1106.01,24.00
12:02:35,1003.00,1047.79,22.75,1085.00,1111.40,23.75
12:02:36,1005.00,1044.70,23.00,1084.00,1104.99,24.00
12:02:37,1003.00,1042.62,23.00,1080.00,1100.92,24.00
12:02:38,1003.00,1047.79,22.75,1075.00,1095.82,24.00
12:02:39,1005.00,1034.48,23.50,194.20,197.96,24.00
12:02:40,1005.00,1060.41,22.25,678.10,687.90,24.25
12:02:41,1005.00,1049.88,22.75,675.90,695.73,23.50
12:02:42,1003.00,1042.62,23.00,667.10,683.33,23.75
12:02:43,1004.00,1038.53,23.25,655.80,668.50,24.00
12:02:44,1004.00,1048.84,22.75,639.10,648.34,24.25
12:02:45,1004.00,1043.66,23.00,627.00,642.25,23.75
12:02:46,1004.00,1043.66,23.00,616.40,628.34,24.00
12:02:47,1004.00,1038.53,23.25,604.10,615.80,24.00
12:02:48,1005.00,1049.88,22.75,586.40,600.67,23.75
12:02:49,1005.00,1049.88,22.75,573.60,593.33,23.25
12:02:50,1004.00,1043.66,23.00,564.30,575.23,24.00
12:02:51,1006.00,1045.74,23.00,549.90,560.55,24.00
12:02:52,1004.00,1054.07,22.50,531.50,541.79,24.00
12:02:53,1004.00,1038.53,23.25,518.50,528.54,24.00
12:02:54,1004.00,1038.53,23.25,508.90,516.26,24.25
12:02:55,1003.00,1037.50,23.25,492.40,504.38,23.75
12:02:56,1003.00,1037.50,23.25,475.80,482.68,24.25
12:02:57,1003.00,1037.50,23.25,462.50,471.46,24.00
12:02:58,1004.00,1038.53,23.25,453.10,459.65,24.25
12:02:59,1005.00,1060.41,22.25,434.00,442.41,24.00
12:03:00,1003.00,1037.50,23.25,418.60,428.78,23.75
12:03:01,1004.00,1043.66,23.00,406.30,414.17,24.00
12:03:02,1003.00,1047.79,22.75,396.10,405.74,23.75
12:03:03,1003.00,1042.62,23.00,379.70,388.94,23.75
12:03:04,1004.00,1038.53,23.25,365.80,374.70,23.75
12:03:05,1003.00,1047.79,22.75,355.90,366.34,23.50
12:03:06,1003.00,1042.62,23.00,347.00,353.72,24.00
12:03:07,1003.00,1042.62,23.00,330.80,337.21,24.00
12:03:08,1003.00,1042.62,23.00,319.40,327.17,23.75
12:03:09,1003.00,1042.62,23.00,311.70,317.74,24.00
12:03:10,1003.00,1037.50,23.25,300.40,304.74,24.25
12:03:10,1003.00,1037.50,23.25,286.50,293.47,23.75
12:03:11,1003.00,1042.62,23.00,277.60,282.98,24.00
12:03:12,1002.00,1041.58,23.00,272.20,277.47,24.00
12:03:13,1004.00,1043.66,23.00,263.20,269.60,23.75
12:03:14,1002.00,1041.58,23.00,251.60,257.72,23.75
12:03:15,1002.00,1041.58,23.00,244.40,249.13,24.00
12:03:16,1002.00,1041.58,23.00,238.80,243.43,24.00
12:03:17,1001.00,1035.43,23.25,229.20,235.92,23.50
12:03:18,1002.00,1046.75,22.75,221.20,225.48,24.00
12:03:19,1001.00,1040.54,23.00,216.50,220.69,24.00
12:03:20,1000.00,1034.39,23.25,211.10,216.24,23.75
12:03:21,998.70,1048.50,22.50,202.90,206.83,24.00
12:03:22,997.20,1036.59,23.00,196.10,199.90,24.00
12:03:23,995.30,1034.62,23.00,191.70,196.36,23.75
12:03:24,990.40,1029.52,23.00,187.20,191.75,23.75
12:03:25,984.20,1023.08,23.00,178.60,182.94,23.75
12:03:26,978.20,1016.84,23.00,175.00,179.26,23.75
12:03:27,970.00,1008.32,23.00,171.40,174.72,24.00
12:03:28,961.70,994.78,23.25,167.30,171.37,23.75
12:03:29,952.10,984.85,23.25,161.10,164.22,24.00
12:03:30,941.50,983.55,22.75,157.40,160.45,24.00
12:03:31,928.90,960.85,23.25,155.20,158.21,24.00
12:03:32,917.00,957.95,22.75,152.00,154.20,24.25
12:03:33,904.60,935.71,23.25,146.70,149.54,24.00
12:03:34,891.90,922.58,23.25,144.00,147.50,23.75
12:03:35,879.20,913.93,23.00,141.30,144.74,23.75
12:03:36,865.20,899.38,23.00,136.40,139.72,23.75
12:03:37,850.00,887.96,22.75,131.90,135.11,23.75
12:03:38,838.00,875.42,22.75,129.70,132.21,24.00
12:03:39,823.90,856.44,23.00,127.80,130.28,24.00
12:03:40,810.50,846.70,22.75,123.40,126.40,23.75
12:03:41,796.30,831.86,22.75,120.70,123.04,24.00
12:03:42,783.60,814.55,23.00,118.50,121.38,23.75
12:03:43,769.70,796.17,23.25,116.70,119.54,23.75
12:03:44,756.70,782.73,23.25,113.20,116.52,23.50
12:03:45,744.30,769.90,23.25,110.90,114.15,23.50
12:03:46,732.90,765.63,22.75,108.70,111.89,23.50
12:03:47,720.30,748.75,23.00,106.90,109.50,23.75
12:03:48,707.70,735.65,23.00,104.30,106.84,23.75
12:03:49,695.80,723.28,23.00,102.00,104.99,23.50
12:03:50,686.20,709.80,23.25,100.70,103.65,23.50
12:03:51,674.20,700.83,23.00,98.49,100.89,23.75
12:03:52,663.00,692.61,22.75,95.39,97.71,23.75
12:03:53,650.60,672.98,23.25,94.92,96.76,24.00
12:03:53,641.60,666.94,23.00,93.16,94.96,24.00
12:03:54,630.50,655.41,23.00,90.92,92.68,24.00
12:03:55,620.10,647.79,22.75,88.28,90.43,23.75
12:03:56,609.70,640.10,22.50,87.36,89.49,23.75
12:03:57,600.90,627.74,22.75,85.63,87.29,24.00
12:03:58,590.50,610.81,23.25,83.43,85.05,24.00
12:03:59,580.80,600.78,23.25,82.11,83.30,24.25
12:04:00,571.30,590.95,23.25,80.73,82.29,24.00
12:04:01,561.60,580.92,23.25,80.29,81.45,24.25
12:04:07,511.40,528.99,23.25,3.00,3.07,23.75
12:04:10,488.70,500.59,23.75,37.00,37.90,23.75
12:04:19,429.70,442.31,23.50,0.00,0.00,24.00
