Time,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in
13:30:51,391.8,401.33,23.75,41.94,41.94,25
13:30:52,387.4,394.9,24,41.07,41.07,25
13:30:53,386.8,396.21,23.75,42.34,42.54,24.75
13:30:54,381.9,385.56,24.5,42.71,42.91,24.75
13:30:55,383.8,393.14,23.75,40.63,40.63,25
13:30:56,380.3,387.67,24,43.13,43.13,25
13:30:57,378.8,384.28,24.25,42.33,42.33,25
13:30:58,377.3,386.48,23.75,43.13,43.13,25
13:30:59,377.3,382.75,24.25,42.35,42.35,25
13:31:00,374.5,381.75,24,43.14,43.35,24.75
13:31:01,375.1,380.52,24.25,42.35,42.35,25
13:31:02,375.7,381.13,24.25,41.06,41.45,24.5
13:31:03,372.1,381.15,23.75,41.05,41.25,24.75
13:31:03,372.7,378.09,24.25,41.47,41.47,25
13:31:04,372.8,378.19,24.25,41.04,41.04,25
13:31:05,368.4,373.73,24.25,41.89,42.09,24.75
13:31:06,366.3,369.81,24.5,42.72,43.13,24.5
13:31:07,366.2,373.29,24,41.89,42.29,24.5
13:31:08,366.1,371.39,24.25,40.61,41,24.5
13:31:09,365.5,372.58,24,40.98,41.18,24.75
13:31:10,363.3,366.78,24.5,40.59,40.98,24.5
13:31:11,361.9,370.7,23.75,41.48,41.48,25
13:31:12,362.5,369.52,24,40.22,40.41,24.75
13:31:13,359.6,363.05,24.5,41.94,41.94,25
13:31:14,358.2,366.91,23.75,40.22,40.41,24.75
13:31:15,358.8,365.75,24,40.2,40.2,25
13:31:16,358,364.93,24,40.61,41,24.5
13:31:17,353.2,356.59,24.5,42.32,42.73,24.5
13:31:18,353.1,358.2,24.25,42.31,42.51,24.75
13:31:19,352.3,355.68,24.5,42.66,42.46,25.25
13:31:20,351.7,356.78,24.25,41.88,41.88,25
13:31:21,349.4,354.45,24.25,41.88,42.28,24.5
13:31:22,350.8,355.87,24.25,41.47,41.47,25
13:31:23,352,357.09,24.25,41.02,41.02,25
13:31:24,345.1,350.09,24.25,41.9,41.9,25
13:31:25,347.8,356.26,23.75,41.02,41.02,25
13:31:26,345.7,350.7,24.25,41.02,41.02,25
13:31:27,345,349.99,24.25,39.79,40.17,24.5
13:31:28,346.3,353.01,24,40.21,40.02,25.25
13:31:29,344.1,349.07,24.25,41,41,25
13:31:30,343.5,348.47,24.25,41,40.81,25.25
13:31:31,340,346.59,24,41.88,41.88,25
13:31:32,340.6,345.52,24.25,40.57,40.57,25
13:31:33,339.8,346.38,24,41.02,41.02,25
13:31:34,337.7,345.92,23.75,42.69,42.69,25
13:31:35,338.3,346.53,23.75,41.02,41.22,24.75
13:31:36,336.9,343.43,24,41.44,41.84,24.5
13:31:37,336.1,342.61,24,41.01,41.4,24.5
13:31:38,335.4,340.25,24.25,41.9,42.1,24.75
13:31:39,333.9,338.73,24.25,41.9,41.9,25
13:31:40,334,340.47,24,41.02,41.22,24.75
13:31:41,331.2,337.61,24,42.31,42.72,24.5
13:31:42,331.9,335.08,24.5,41.9,42.1,24.75
13:31:43,331.8,336.6,24.25,40.6,40.79,24.75
13:31:44,331.7,336.5,24.25,41.04,41.24,24.75
13:31:45,331,335.78,24.25,40.21,40.21,25
13:31:46,329.5,337.52,23.75,41.47,41.67,24.75
13:31:47,329.5,335.88,24,41.46,41.66,24.75
13:31:47,325.2,333.11,23.75,42.69,42.69,25
13:31:48,325.9,333.83,23.75,42.69,42.69,25
13:31:49,327.3,332.03,24.25,40.62,40.62,25
13:31:50,324.5,326.05,24.75,42.31,42.72,24.5
13:31:51,323.7,331.57,23.75,41.44,41.44,25
13:31:52,323.7,328.38,24.25,41.9,41.9,25
13:31:53,323.6,329.87,24,41.46,41.66,24.75
13:31:54,323,329.26,24,41.06,41.06,25
13:31:55,319.5,325.69,24,41.94,42.75,24
13:31:56,322.8,327.47,24.25,40.99,40.99,25
13:31:57,318.7,323.31,24.25,42.73,42.73,25
13:31:58,319.3,325.48,24,41.91,41.91,25
13:31:59,317.9,327.23,23.5,41.92,42.12,24.75
13:32:00,317.1,321.68,24.25,42.35,42.96,24.25
13:32:01,317.8,323.96,24,43.19,43.19,25
13:32:02,315.8,321.92,24,43.16,43.57,24.5
13:32:03,314.2,318.74,24.25,42.75,43.16,24.5
13:32:04,315.7,320.26,24.25,42.38,42.38,25
13:32:05,314.2,321.84,23.75,42.76,42.96,24.75
13:32:06,313.4,317.93,24.25,42.75,42.75,25
13:32:07,312.7,318.76,24,43.22,43.43,24.75
13:32:08,312,316.51,24.25,43.64,44.06,24.5
13:32:09,309.8,314.28,24.25,42.41,42.41,25
13:32:10,309.8,314.28,24.25,42.74,42.94,24.75
13:32:11,308.4,312.86,24.25,44.52,44.73,24.75
13:32:12,307.7,312.15,24.25,44.53,44.74,24.75
13:32:13,308.4,312.86,24.25,43.67,43.88,24.75
13:32:14,306.9,312.84,24,44.55,44.76,24.75
13:32:15,305.4,309.81,24.25,44.54,44.75,24.75
13:32:16,304.8,309.21,24.25,44.09,44.09,25
13:32:17,304,309.89,24,44.53,44.53,25
13:32:18,304,308.39,24.25,44.56,44.35,25.25
13:32:19,302.5,306.87,24.25,44.94,45.15,24.75
13:32:20,303.2,309.07,24,45.39,45.61,24.75
13:32:21,301,305.35,24.25,45.39,45.39,25
13:32:22,300.4,306.22,24,46.28,46.28,25
13:32:23,299.6,305.4,24,46.29,46.51,24.75
13:32:24,299.6,303.93,24.25,46.71,46.71,25
13:32:25,298.8,304.59,24,45.86,46.08,24.75
13:32:26,297.4,304.64,23.75,47.17,47.17,25
13:32:27,296.7,302.45,24,46.73,46.95,24.75
13:32:28,296.7,303.92,23.75,47.58,47.58,25
13:32:29,295.2,299.47,24.25,47.58,47.58,25
13:32:30,296.6,305.3,23.5,46.78,47,24.75
13:32:31,293.7,297.95,24.25,48.49,48.96,24.5
13:32:31,293.7,302.32,23.5,47.59,47.82,24.75
13:32:32,293,297.24,24.25,48.91,48.91,25
13:32:33,291.6,298.69,23.75,48.91,49.14,24.75
13:32:34,290.1,294.29,24.25,49.76,49.76,25
13:32:35,288.8,294.39,24,48.93,49.64,24.25
13:32:36,288.7,294.29,24,51.09,51.09,25
13:32:37,289.4,295.01,24,50.62,51.11,24.5
13:32:38,287.2,292.76,24,50.66,50.66,25
13:32:39,286.5,290.64,24.25,50.68,50.92,24.75
13:32:40,287.8,293.37,24,51.57,51.57,25
13:32:41,284.4,289.91,24,51.57,51.82,24.75
13:32:42,285,290.52,24,53.28,53.53,24.75
13:32:43,284.3,289.81,24,51.98,51.98,25
13:32:44,285,290.52,24,53.75,53.75,25
13:32:45,283.6,287.7,24.25,53.31,53.31,25
13:32:46,282.1,286.18,24.25,52.86,52.36,25.5
13:32:47,281.4,288.25,23.75,52.87,52.87,25
13:32:48,281.4,288.25,23.75,53.33,53.58,24.75
13:32:49,281.3,286.75,24,53.79,53.79,25
13:32:50,279.9,286.71,23.75,54.2,54.2,25
13:32:51,278.4,281.07,24.5,54.58,54.58,25
13:32:52,277.7,283.08,24,54.61,54.61,25
13:32:53,277,281,24.25,55.05,55.58,24.5
13:32:54,277.6,281.61,24.25,54.62,54.88,24.75
13:32:55,276.2,281.55,24,55.05,55.05,25
13:32:56,277,281,24.25,55.07,55.07,25
13:32:57,274.7,278.67,24.25,55.07,55.07,25
13:32:58,273.4,278.7,24,55.53,55.53,25
13:32:59,273.4,278.7,24,56.42,56.42,25
13:33:00,273.4,278.7,24,57.22,57.22,25
13:33:01,272.6,279.23,23.75,56.81,57.08,24.75
13:33:02,270.4,274.31,24.25,58.14,58.7,24.5
13:33:03,269.1,272.99,24.25,58.94,58.94,25
13:33:04,271,276.25,24,58.61,58.61,25
13:33:05,268.3,272.18,24.25,57.75,58.03,24.75
13:33:06,269.7,274.92,24,58.15,58.15,25
13:33:07,268.3,274.83,23.75,58.95,59.23,24.75
13:33:08,266.8,270.66,24.25,59,59,25
13:33:09,266.7,270.56,24.25,58.21,58.49,24.75
13:33:10,266,273.8,23.5,58.96,58.68,25.25
13:33:11,265.4,269.24,24.25,58.14,58.14,25
13:33:12,264.6,268.43,24.25,58.98,58.7,25.25
13:33:13,265.3,269.14,24.25,58.18,58.74,24.5
13:33:14,265.3,269.14,24.25,58.62,58.62,25
13:33:14,263.8,268.91,24,58.63,58.63,25
13:33:15,264.6,269.72,24,58.18,58.46,24.75
13:33:16,265.8,270.95,24,59.44,59.16,25.25
13:33:17,261,266.06,24,60.71,60.71,25
13:33:18,261,266.06,24,59.41,59.98,24.5
13:33:19,262.3,267.38,24,59.46,59.46,25
13:33:20,263,268.09,24,59.45,59.45,25
13:33:21,260.9,264.67,24.25,60.74,61.03,24.75
13:33:22,262.2,267.28,24,59.08,59.36,24.75
13:33:23,260.2,263.96,24.25,59.03,59.6,24.5
13:33:24,260.2,266.53,23.75,59.48,60.05,24.5
13:33:25,260.2,267.83,23.5,58.99,58.71,25.25
13:33:26,259.4,263.15,24.25,59.44,60.01,24.5
13:33:27,260.9,265.95,24,58.6,59.16,24.5
13:33:28,259.4,263.15,24.25,60.3,60.3,25
13:33:29,260.8,267.14,23.75,59.49,59.49,25
13:33:30,258,261.73,24.25,60.34,60.63,24.75
13:33:31,257.3,262.28,24,59.9,60.19,24.75
13:33:32,255.1,258.79,24.25,60.74,60.74,25
13:33:33,256.5,261.47,24,59.47,59.75,24.75
13:33:34,254.4,260.59,23.75,61.57,62.16,24.5
13:33:35,253.7,258.61,24,61.18,61.47,24.75
13:33:36,257.9,261.63,24.25,59.48,60.05,24.5
13:33:37,253.8,258.72,24,61.2,61.2,25
13:33:38,253.7,257.37,24.25,61.58,61.58,25
13:33:39,255.1,260.04,24,62.53,63.13,24.5
13:33:40,256.4,261.37,24,61.62,61.91,24.75
13:33:41,253,256.66,24.25,60.77,60.48,25.25
13:33:42,257.1,262.08,24,60.8,61.09,24.75
13:33:43,254.3,257.98,24.25,60.33,60.33,25
13:33:44,253.6,258.51,24,60.34,60.63,24.75
13:33:45,252.2,255.85,24.25,60.78,61.07,24.75
13:33:46,257.2,262.18,24,59.93,60.5,24.5
13:33:47,250.9,257,23.75,61.61,61.32,25.25
13:33:48,257.2,262.18,24,58.65,58.37,25.25
13:33:49,251.5,256.37,24,59.88,60.17,24.75
13:33:50,255.1,260.04,24,59.46,59.74,24.75
13:33:51,254.3,259.23,24,59.48,59.48,25
13:33:52,253.6,258.51,24,60.38,60.96,24.5
13:33:56,254.3,260.49,23.75,9.51,9.56,24.75
13:33:57,256.6,261.57,24,9.9,9.9,25
13:34:14,258.1,263.1,24,2,2.02,24.5
13:34:38,266.7,273.19,23.75,1,1,24.75
13:34:46,271.1,273.7,24.5,0,0,24.75
13:34:52,272.6,276.54,24.25,56.8,56.8,25
13:34:54,273.4,278.7,24,56.4,56.67,24.75
13:34:56,274,279.31,24,56.42,56.15,25.25
13:34:58,275.6,279.58,24.25,56.76,56.76,25
13:35:00,277,282.36,24,56.78,56.51,25.25
13:35:02,275.6,278.24,24.5,55.96,55.7,25.25
13:35:04,278.4,283.79,24,55.96,56.5,24.5
13:35:05,0,0,24,55.51,55.51,25
13:35:07,0,0,24,55.48,55.22,25.25
13:35:09,0,0,24.25,55.92,56.19,24.75
13:35:11,0,0,24.25,55.47,55.21,25.25
13:35:13,0,0,24,55.47,55.21,25.25
13:35:15,0,0,24.25,54.6,54.34,25.25
13:35:16,281.4,286.85,24,55.86,56.13,24.75
13:35:17,281.4,285.47,24.25,55.02,55.02,25
13:35:18,281.4,285.47,24.25,55.02,55.02,25
13:35:19,282,287.46,24,55.04,55.04,25
13:35:20,283.6,287.7,24.25,55.04,55.57,24.5
13:35:21,283.5,291.82,23.5,55.03,55.03,25
13:35:22,282.1,287.56,24,55.02,55.28,24.75
13:35:23,283.5,291.82,23.5,55.02,55.02,25
13:35:24,282.1,286.18,24.25,52.9,53.15,24.75
13:35:25,284.2,289.7,24,54.17,54.43,24.75
13:35:26,284.2,288.31,24.25,55.41,55.94,24.5
13:35:26,281.5,288.35,23.75,52.47,52.47,25
13:35:27,285,290.52,24,55.4,55.4,25
13:35:28,282.1,287.56,24,54.94,55.47,24.5
13:35:29,283.6,289.09,24,52.87,53.38,24.5
13:35:30,287,291.15,24.25,53.73,53.73,25
13:35:31,283.6,289.09,24,53.29,53.29,25
13:35:32,285,291.93,23.75,53.74,54.26,24.5
13:35:33,285,289.12,24.25,53.75,53.75,25
13:35:34,285.1,290.62,24,52.87,52.87,25
13:35:35,287,293.98,23.75,53.73,53.73,25
13:35:36,284.3,291.22,23.75,52.86,52.86,25
13:35:37,285,290.52,24,53.71,53.71,25
13:35:38,285,290.52,24,53.71,53.71,25
13:35:39,284.3,287.03,24.5,54.15,53.89,25.25
13:35:40,282.8,288.28,24,53.73,53.48,25.25
13:35:41,284.3,289.81,24,53.73,54.25,24.5
13:35:42,285.6,293.98,23.5,53.72,54.24,24.5
13:35:43,284.3,289.81,24,53.72,53.72,25
13:35:44,283.6,289.09,24,53.73,53.99,24.75
13:35:45,283.6,290.5,23.75,54.16,54.16,25
13:35:46,283.6,289.09,24,53.29,53.54,24.75
13:35:47,284.3,292.64,23.5,53.27,54.04,24.25
13:35:48,285,289.12,24.25,54.16,54.68,24.5
13:35:49,282.1,287.56,24,53.31,53.56,24.75
13:35:50,283.6,287.7,24.25,53.27,53.52,24.75
13:35:51,282.8,286.89,24.25,53.29,53.29,25
13:35:52,282.8,286.89,24.25,54.17,54.69,24.5
13:35:53,282.1,287.56,24,53.29,53.29,25
13:35:54,284.2,291.11,23.75,53.3,53.3,25
13:35:55,284.2,289.7,24,53.26,53.77,24.5
13:35:56,282.1,288.96,23.75,53.27,53.27,25
13:35:57,282.1,287.56,24,54.13,54.13,25
13:35:58,282,288.86,23.75,54.15,54.15,25
13:35:59,280.7,287.53,23.75,54.51,54.51,25
13:36:00,278.5,283.89,24,52.41,52.66,24.75
13:36:01,283.4,288.89,24,52.43,52.68,24.75
13:36:02,280.6,284.66,24.25,52.43,52.93,24.5
13:36:03,278.5,283.89,24,52.45,52.7,24.75
13:36:04,279.1,284.51,24,51.6,51.85,24.75
13:36:05,281.3,285.37,24.25,51.61,51.12,25.5
13:36:06,281.3,286.75,24,52.93,52.93,25
13:36:07,282.6,286.69,24.25,55.37,55.63,24.75
13:36:07,277.7,284.46,23.75,54.51,54.51,25
13:36:08,277,283.74,23.75,54.14,54.14,25
13:36:09,277,282.36,24,53.71,53.71,25
13:36:10,275.6,282.3,23.75,52.86,53.11,24.75
13:36:11,279.7,283.74,24.25,53.29,53.29,25
13:36:12,277.7,284.46,23.75,52.84,53.09,24.75
13:36:13,277.6,284.35,23.75,52.41,52.66,24.75
13:36:14,278.2,283.59,24,54.14,54.4,24.75
13:36:15,275.5,279.48,24.25,53.24,53.75,24.5
13:36:16,275.5,279.48,24.25,54.96,55.49,24.5
13:36:17,273.4,276.02,24.5,52,52.25,24.75
13:36:18,274.7,278.67,24.25,53.29,53.54,24.75
13:36:19,276.8,283.53,23.75,55.83,56.1,24.75
13:36:20,272.7,276.64,24.25,54.51,54.77,24.75
13:36:21,271.2,276.45,24,55.42,55.68,24.75
13:36:22,272.6,276.54,24.25,54.15,54.41,24.75
13:36:23,269.1,274.31,24,52.02,51.53,25.5
13:36:24,271.1,273.7,24.5,54.54,54.8,24.75
13:36:25,270.4,274.31,24.25,51.61,52.11,24.5
13:36:26,271.1,275.02,24.25,52.43,52.93,24.5
13:36:27,271.7,278.31,23.75,54.14,54.4,24.75
13:36:28,270.3,275.54,24,51.59,51.59,25
13:36:29,269,275.54,23.75,54.12,54.64,24.5
13:36:30,267.5,272.68,24,51.98,52.23,24.75
13:36:31,269.6,276.16,23.75,53.72,54.24,24.5
13:36:32,268.2,272.08,24.25,53.7,53.7,25
13:36:33,266.7,273.19,23.75,54.1,54.36,24.75
13:36:34,265.4,271.86,23.75,53.26,53.26,25
13:36:35,263.2,267,24.25,53.23,53.48,24.75
13:36:36,265.9,271.05,24,51.15,51.15,25
13:36:37,266.6,274.42,23.5,51.93,52.18,24.75
13:36:38,267.3,272.48,24,51.56,51.81,24.75
13:36:39,265.3,269.14,24.25,51.54,51.79,24.75
13:36:40,263.1,266.9,24.25,53.64,53.9,24.75
13:36:41,263.1,266.9,24.25,51.1,51.34,24.75
13:36:42,264.5,269.62,24,51.94,52.19,24.75
13:36:43,262.3,269.99,23.5,52.36,52.36,25
13:36:44,260.9,264.67,24.25,51.89,52.14,24.75
13:36:45,259.5,265.81,23.75,51.56,51.56,25
13:36:46,262.9,269.3,23.75,52.76,53.01,24.75
13:36:47,260.1,263.86,24.25,52.77,52.77,25
13:36:48,258.7,262.44,24.25,52.34,52.59,24.75
13:36:49,259.4,264.42,24,49.8,50.04,24.75
13:36:50,261.6,265.38,24.25,51.56,51.56,25
13:36:51,258.6,262.34,24.25,51.91,52.66,24.25
13:36:51,255.9,260.86,24,50.68,50.68,25
13:36:52,260,265.04,24,53.63,53.63,25
13:36:53,256.6,262.84,23.75,50.23,50.71,24.5
13:36:54,256.5,261.47,24,51.11,51.11,25
13:36:55,256.5,261.47,24,51.09,51.33,24.75
13:36:56,255.8,259.5,24.25,52.78,53.29,24.5
13:36:57,255,259.94,24,51.51,51.51,25
13:36:58,253.6,258.51,24,51.52,51.28,25.25
13:36:59,255.8,262.02,23.75,52.33,52.83,24.5
13:37:00,253.6,257.27,24.25,51.91,51.66,25.25
13:37:01,253.6,259.77,23.75,52.77,53.02,24.75
13:37:02,252.2,255.85,24.25,51.07,51.07,25
13:37:03,252.1,256.98,24,52.35,52.6,24.75
13:37:04,253.6,257.27,24.25,50.65,51.14,24.5
13:37:05,252.8,257.7,24,50.66,50.66,25
13:37:06,250.1,253.72,24.25,53.65,53.91,24.75
13:37:07,251.4,256.27,24,51.48,51.73,24.75
13:37:08,250,253.61,24.25,51.54,51.54,25
13:37:09,250.6,254.22,24.25,49.4,49.64,24.75
13:37:10,251.3,256.17,24,50.2,49.96,25.25
13:37:11,247.8,251.38,24.25,50.17,50.17,25
13:37:12,247.7,252.5,24,51.52,51.77,24.75
13:37:13,248.4,253.21,24,51.08,51.08,25
13:37:14,248.5,252.09,24.25,50.17,49.93,25.25
13:37:15,247.7,253.73,23.75,49.75,49.99,24.75
13:37:16,247.8,252.6,24,49.78,50.26,24.5
13:37:17,248.4,253.21,24,50.65,50.89,24.75
13:37:18,246.9,250.47,24.25,51.05,51.54,24.5
13:37:19,245.6,250.36,24,50.19,50.43,24.75
13:37:20,246.9,252.91,23.75,50.2,50.44,24.75
13:37:21,245.6,250.36,24,50.63,50.63,25
13:37:22,244.8,247.15,24.5,50.65,50.89,24.75
13:37:23,244.8,247.15,24.5,49.8,49.8,25
13:37:24,246.3,249.86,24.25,51.08,51.57,24.5
13:37:25,244.1,247.63,24.25,50.19,50.43,24.75
13:37:26,244.8,249.54,24,50.62,51.11,24.5
13:37:27,242.6,247.3,24,50.16,50.4,24.75
13:37:28,242.6,249.72,23.5,50.19,50.19,25
13:37:29,243.3,249.22,23.75,50.63,50.39,25.25
13:37:30,241.9,245.4,24.25,50.16,50.4,24.75
13:37:31,241.2,247.07,23.75,49.76,49.76,25
13:37:32,241.9,245.4,24.25,50.18,50.42,24.75
13:37:33,241.2,244.69,24.25,50.18,50.42,24.75
13:37:34,241.2,244.69,24.25,50.62,50.62,25
13:37:34,239.7,242,24.5,49.76,49.76,25
13:37:35,240.4,245.06,24,50.6,50.84,24.75
13:37:36,238.3,241.74,24.25,49.75,50.47,24.25
13:37:37,240.5,245.16,24,49.36,49.36,25
13:37:38,240.4,245.06,24,51.08,51.32,24.75
13:37:39,241.1,243.41,24.5,51.04,51.28,24.75
13:37:40,237.6,243.38,23.75,49.74,49.74,25
13:37:41,238.9,244.71,23.75,50.18,50.42,24.75
13:37:42,237.6,244.57,23.5,50.63,50.87,24.75
13:37:43,239.7,244.34,24,49.73,49.73,25
13:37:44,238.9,241.19,24.5,49.33,49.57,24.75
13:37:45,238.3,242.92,24,49.75,50.23,24.5
13:37:46,240.4,243.88,24.25,49.34,49.58,24.75
13:37:47,237.5,243.28,23.75,48.9,48.67,25.25
13:37:48,238.2,243.99,23.75,50.17,50.41,24.75
13:37:49,237.5,242.1,24,49.33,49.57,24.75
13:37:50,236.8,242.56,23.75,49.36,49.6,24.75
13:37:51,236.7,240.12,24.25,50.16,50.64,24.5
13:37:52,234.7,239.25,24,51.03,51.77,24.25
13:37:53,234,237.38,24.25,48.88,49.11,24.75
13:37:54,234,238.53,24,51.01,51.01,25
13:37:55,233.9,238.43,24,50.6,51.09,24.5
13:37:56,235.3,238.7,24.25,49.37,49.61,24.75
13:37:57,235.9,240.47,24,48.07,48.76,24.25
13:37:58,235.2,238.6,24.25,50.18,50.42,24.75
13:37:59,234.6,237.99,24.25,50.16,50.4,24.75
13:38:00,234.6,241.48,23.5,48.94,49.17,24.75
13:38:01,235.2,238.6,24.25,48.94,49.17,24.75
13:38:02,234.6,239.14,24,47.62,47.62,25
13:38:03,231,236.62,23.75,50.15,50.87,24.25
13:38:04,230.3,235.9,23.75,50.58,51.07,24.5
13:38:05,230.3,234.76,24,50.6,50.6,25
13:38:06,230.9,234.24,24.25,49.76,50,24.75
13:38:07,233.1,236.47,24.25,51.06,51.3,24.75
13:38:08,230.3,233.63,24.25,49.78,49.78,25
13:38:09,230.9,235.37,24,49.74,49.5,25.25
13:38:10,231.6,236.09,24,48.93,49.16,24.75
13:38:11,229.5,235.08,23.75,48.92,48.92,25
13:38:12,229.5,233.94,24,51.47,51.96,24.5
13:38:13,228.8,233.23,24,50.22,50.46,24.75
13:38:14,231.5,235.98,24,50.6,50.84,24.75
13:38:15,226.7,229.98,24.25,50.17,50.41,24.75
13:38:16,226,229.27,24.25,50.59,50.83,24.75
13:38:17,226.7,229.98,24.25,50.61,50.61,25
13:38:17,226,231.5,23.75,50.2,50.2,25
13:38:18,230.1,234.56,24,49.76,50,24.75
13:38:19,229.4,233.84,24,50.62,50.62,25
13:38:20,226.6,229.88,24.25,50.63,50.87,24.75
13:38:21,226.6,228.77,24.5,50.22,50.22,25
13:38:22,227.2,231.6,24,50.19,50.19,25
13:38:23,227.2,230.48,24.25,51.48,51.97,24.5
13:38:24,227.3,230.59,24.25,50.62,50.86,24.75
13:38:25,226.6,229.88,24.25,51.88,51.88,25
13:38:26,225.8,227.97,24.5,51.49,51.49,25
13:38:27,225.8,229.06,24.25,51.87,51.87,25
13:38:28,223,228.43,23.75,49.77,50.01,24.75
13:38:29,224.4,228.75,24,50.68,50.92,24.75
13:38:30,224.3,228.64,24,51.05,51.79,24.25
13:38:31,223,226.22,24.25,49.76,50.24,24.5
13:38:32,221.5,228,23.5,51.08,51.08,25
13:38:33,222.2,227.61,23.75,51.5,51.99,24.5
13:38:34,220.8,222.92,24.5,50.23,50.47,24.75
13:38:35,222.9,227.22,24,50.65,50.89,24.75
13:38:36,222.2,227.61,23.75,50.68,50.68,25
13:38:37,223.5,226.73,24.25,50.67,50.67,25
13:38:38,222.2,226.5,24,51.52,52.01,24.5
13:38:39,220.7,224.97,24,51.56,51.56,25
13:38:40,219.2,223.45,24,51.92,51.92,25
13:38:41,220.7,224.97,24,51.55,52.04,24.5
13:38:42,219.9,224.16,24,51.88,52.13,24.75
13:38:43,218.6,221.76,24.25,51.54,51.54,25
13:38:44,219.3,223.55,24,51.09,51.09,25
13:38:45,218.6,223.92,23.75,51.1,51.34,24.75
13:38:46,218.6,223.92,23.75,51.55,51.8,24.75
13:38:47,218.6,223.92,23.75,51.54,51.54,25
13:38:48,218.6,222.83,24,50.65,51.14,24.5
13:38:49,218.6,221.76,24.25,51.54,51.54,25
13:38:50,217.1,221.3,24,51.11,51.35,24.75
13:38:51,217.1,221.3,24,51.1,51.34,24.75
13:38:52,216.3,219.43,24.25,51.08,51.08,25
13:38:53,216.4,221.66,23.75,51.95,52.2,24.75
13:38:54,216.3,220.49,24,52.35,52.35,25
13:38:55,215.6,218.72,24.25,52.81,53.06,24.75
13:38:56,214.9,218.01,24.25,52.84,52.84,25
13:38:57,215.6,219.78,24,51.95,51.7,25.25
13:38:58,214.9,218.01,24.25,52.84,53.09,24.75
13:38:59,215.6,219.78,24,51.96,51.71,25.25
13:39:00,215.5,220.74,23.75,52.37,52.37,25
13:39:00,214.2,217.3,24.25,51.95,51.95,25
13:39:01,214.2,219.41,23.75,51.95,52.2,24.75
13:39:03,214.2,218.35,24,51.94,52.19,24.75
13:39:03,213.4,216.48,24.25,51.95,51.7,25.25
13:39:04,213.4,216.48,24.25,50.67,50.91,24.75
13:39:05,213.4,218.59,23.75,51.56,51.81,24.75
13:39:06,212.7,216.82,24,51.56,51.32,25.25
13:39:07,211.3,216.44,23.75,52.41,52.66,24.75
13:39:08,214.1,218.25,24,51.6,51.85,24.75
13:39:09,212.6,217.77,23.75,53.22,53.99,24.25
13:39:10,209.8,212.83,24.25,53.23,53.23,25
13:39:11,209.1,212.12,24.25,52.81,53.06,24.75
13:39:12,210.6,213.64,24.25,53.68,54.19,24.5
13:39:13,209.8,213.86,24,52.37,52.12,25.25
13:39:14,211.2,214.25,24.25,51.93,51.93,25
13:39:15,209.1,212.12,24.25,51.94,52.19,24.75
13:39:16,208.3,213.37,23.75,50.7,50.94,24.75
13:39:17,210.5,215.62,23.75,52.78,52.78,25
13:39:18,206.2,209.18,24.25,51.94,52.19,24.75
13:39:19,208.3,212.33,24,51.09,51.09,25
13:39:20,206.2,212.25,23.5,51.51,51.76,24.75
13:39:21,206.2,210.19,24,52.33,52.58,24.75
13:39:22,206.2,209.18,24.25,51.56,52.05,24.5
13:39:23,206.9,209.89,24.25,51.53,51.29,25.25
13:39:24,207.6,210.6,24.25,50.65,50.41,25.25
13:39:25,206.2,209.18,24.25,50.66,50.66,25
13:39:26,206.2,211.22,23.75,50.64,51.13,24.5
13:39:27,206.9,209.89,24.25,51.55,51.8,24.75
13:39:28,206.1,210.09,24,49.72,49.96,24.75
13:39:29,206.2,211.22,23.75,50.18,50.42,24.75
13:39:30,206.1,210.09,24,49.75,49.99,24.75
13:39:31,206.9,209.89,24.25,50.65,50.65,25
13:39:32,206.1,209.08,24.25,51.09,51.09,25
13:39:33,204.7,206.66,24.5,51.53,52.27,24.25
13:39:34,203.9,207.85,24,51.52,51.52,25
13:39:35,204,207.95,24,50.64,51.13,24.5
13:39:36,203.3,208.25,23.75,50.61,50.61,25
13:39:37,202.6,207.53,23.75,48.92,49.39,24.5
13:39:38,203.3,207.24,24,50.17,50.17,25
13:39:39,203.9,205.86,24.5,48.91,48.91,25
13:39:40,205.3,209.28,24,50.14,50.14,25
13:39:41,201.8,205.71,24,48.95,48.95,25
13:39:42,205.3,210.29,23.75,49.77,50.01,24.75
13:39:43,204.6,208.56,24,49.76,49.76,25
13:39:43,202.5,207.43,23.75,50.61,50.61,25
13:39:44,202.5,205.43,24.25,50.66,50.42,25.25
13:39:45,202.5,207.43,23.75,50.17,50.65,24.5
13:39:46,201.8,205.71,24,50.2,50.68,24.5
13:39:47,204.6,208.56,24,50.61,50.85,24.75
13:39:48,202.5,205.43,24.25,50.58,50.58,25
13:39:49,200.3,205.17,23.75,48.88,48.88,25
13:39:50,200.3,205.17,23.75,48.88,49.11,24.75
13:39:51,201.8,204.72,24.25,49.3,49.3,25
13:39:52,200.3,204.18,24,49.67,49.91,24.75
13:39:53,201.1,205.99,23.75,47.58,47.81,24.75
13:39:54,203.2,206.14,24.25,49.29,49.76,24.5
13:39:55,200.3,204.18,24,47.2,47.43,24.75
13:39:56,202.5,206.42,24,48,48.46,24.5
13:39:57,203.2,206.14,24.25,47.56,47.34,25.25
13:39:58,201.8,204.72,24.25,47.54,47.54,25
