x_high_0.025,T_high_0.025,x_rxn,T_rxn
0.0678,311.4711574,0.06969,316.6816167
0.06782,311.4681336,0.06971,316.6800524
0.06784,311.4651104,0.06973,316.6781643
0.06786,311.4620877,0.06974,316.6764613
0.06788,311.4590656,0.06979,316.6746889
0.0679,311.4560441,0.06981,316.6729858
0.06792,311.4530231,0.06983,316.6712827
0.06794,311.4500026,0.06984,316.6693947
0.06796,311.4469828,0.06986,316.667576
0.06798,311.4439634,0.06988,316.6656879
0.068,311.4409447,0.0699,316.6638461
0.06802,311.4379264,0.06991,316.6617962
0.06804,311.4349088,0.06996,316.6596075
0.06806,311.4318917,0.06998,316.6578813
0.06808,311.4288751,0.07,316.6563633
0.0681,311.4258591,0.07002,316.6547296
0.06812,311.4228436,0.07003,316.6527722
0.06814,311.4198287,0.07005,316.650861
0.06816,311.4168144,0.07007,316.6490885
0.06818,311.4138006,0.07009,316.6472236
0.0682,311.4107874,0.0701,316.6454743
0.06822,311.4077747,0.0701,316.6435863
0.06824,311.4047625,0.07015,316.6419757
0.06826,311.401751,0.07017,316.6404808
0.06828,311.3987399,0.07018,316.6387315
0.0683,311.3957295,0.07021,316.6370053
0.06832,311.3927195,0.07022,316.6355567
0.06834,311.3897102,0.07024,316.6340618
0.06836,311.3867014,0.07026,316.6323587
0.06838,311.3836931,0.07028,316.6304244
0.0684,311.3806854,0.07029,316.628282
0.06842,311.3776782,0.07034,316.6264171
0.06844,311.3746716,0.07036,316.6245753
0.06846,311.3716656,0.07038,316.6229185
0.06848,311.3686601,0.07039,316.6212154
0.0685,311.3656551,0.07041,316.6195355
0.06852,311.3626507,0.07043,316.6177862
0.06854,311.3596469,0.07045,316.6159213
0.06856,311.3566436,0.07047,316.6139176
0.06858,311.3536408,0.07048,316.6120527
0.0686,311.3506386,0.07053,316.6105809
0.06862,311.347637,0.07054,316.6089704
0.06864,311.3446359,0.07057,316.6076374
0.06866,311.3416353,0.07058,316.6059575
0.06868,311.3386353,0.0706,316.6041851
0.0687,311.3356359,0.07062,316.6023664
0.06872,311.332637,0.07064,316.6007096
0.06874,311.3296387,0.07066,316.5990991
0.06876,311.3266409,0.07067,316.5972804
0.06878,311.3236437,0.07072,316.5957624
0.0688,311.320647,0.07073,316.5942907
0.06882,311.3176508,0.07075,316.5927726
0.06884,311.3146552,0.07077,316.5911159
0.06886,311.3116602,0.07079,316.5894128
0.06888,311.3086657,0.07081,316.5878254
0.0689,311.3056718,0.07083,316.5861224
0.06892,311.3026784,0.07085,316.58435
0.06894,311.2996856,0.07086,316.5824851
0.06896,311.2966933,0.07091,316.5805971
0.06898,311.2937015,0.07092,316.5788709
0.069,311.2907103,0.07094,316.5773066
0.06902,311.2877197,0.07096,316.5756267
0.06904,311.2847296,0.07098,316.573785
0.06906,311.2817401,0.071,316.5721051
0.06908,311.2787511,0.07102,316.5703327
0.0691,311.2757626,0.07104,316.5685371
0.06912,311.2727747,0.07105,316.5669729
0.06914,311.2697874,0.07109,316.5653855
0.06916,311.2668006,0.07112,316.5639368
0.06918,311.2638143,0.07113,316.5620026
0.0692,311.2608286,0.07115,316.5600452
0.06922,311.2578435,0.07117,316.5582496
0.06924,311.2548588,0.07119,316.5566622
0.06926,311.2518748,0.07121,316.5551905
0.06928,311.2488913,0.07123,316.5536956
0.0693,311.2459083,0.07125,316.5522007
0.06932,311.2429259,0.07128,316.5503821
0.06934,311.239944,0.0713,316.5485403
0.06936,311.2369627,0.07132,316.5469298
0.06938,311.2339819,0.07134,316.5451805
0.0694,311.2310017,0.07136,316.5434313
0.06942,311.228022,0.07138,316.5419133
0.06944,311.2250429,0.0714,316.5404184
0.06946,311.2220643,0.07141,316.5385072
0.06948,311.2190863,0.07144,316.5365036
0.0695,311.2161088,0.07148,316.53487
0.06952,311.2131318,0.07149,316.5332595
0.06954,311.2101554,0.07151,316.5318571
0.06956,311.2071796,0.07153,316.5301541
0.06958,311.2042043,0.07155,316.5284048
0.0696,311.2012295,0.07156,316.5264705
0.06962,311.1982553,0.07159,316.5246288
0.06964,311.1952816,0.0716,316.5229258
0.06966,311.1923085,0.07163,316.5211071
0.06968,311.1893359,0.07163,316.5192422
0.0697,311.1863639,0.0717,316.5174236
0.06972,311.1833924,0.07172,316.5158825
0.06974,311.1804215,0.07174,316.5143876
0.06976,311.1774511,0.07176,316.5127077
0.06978,311.1744812,0.07178,316.5107735
0.0698,311.1715119,0.07179,316.5089317
0.06982,311.1685431,0.07181,316.5072287
0.06984,311.1655749,0.07183,316.5055257
0.06986,311.1626073,0.07184,316.5038458
0.06988,311.1596401,0.07189,316.5020272
0.0699,311.1566736,0.07191,316.5000004
0.06992,311.1537075,0.07193,316.4981124
0.06994,311.150742,0.07195,316.4964788
0.06996,311.1477771,0.07197,316.4947758
0.06998,311.1448127,0.07198,316.4926334
0.07,311.1418488,0.072,316.4906529
0.07002,311.1388855,0.07202,316.4889962
0.07004,311.1359227,0.07204,316.4872932
0.07006,311.1329605,0.07208,316.4855208
0.07008,311.1299988,0.0721,316.4835865
0.0701,311.1270377,0.07212,316.4817448
0.07012,311.1240771,0.07214,316.4801806
0.07014,311.121117,0.07216,316.4787319
0.07016,311.1181575,0.07218,316.4772371
0.07018,311.1151986,0.07219,316.4756266
0.0702,311.1122402,0.07221,316.4738311
0.07022,311.1092823,0.07223,316.47192
0.07024,311.1063249,0.07227,316.4700089
0.07026,311.1033681,0.07229,316.4681209
0.07028,311.1004119,0.07231,316.466626
0.0703,311.0974562,0.07232,316.4648768
0.07032,311.094501,0.07234,316.4631506
0.07034,311.0915464,0.07236,316.4611239
0.07036,311.0885923,0.07238,316.4589121
0.07038,311.0856388,0.0724,316.4568854
0.0704,311.0826858,0.07242,316.4548817
0.07042,311.0797333,0.07246,316.4533869
0.07044,311.0767814,0.07248,316.4521927
0.07046,311.0738301,0.0725,316.4507672
0.07048,311.0708792,0.07252,316.4489949
0.0705,311.0679289,0.07253,316.4468987
0.07052,311.0649792,0.07255,316.4449182
0.07054,311.06203,0.07257,316.442799
0.07056,311.0590813,0.07259,316.4407029
0.07058,311.0561332,0.07261,316.4387686
0.0706,311.0531856,0.07263,316.4368806
0.07062,311.0502386,0.07264,316.4353858
0.07064,311.0472921,0.07268,316.4340528
0.07066,311.0443462,0.0727,316.4328124
0.07068,311.0414007,0.07273,316.4311325
0.0707,311.0384559,0.07274,316.4295683
0.07072,311.0355115,0.07276,316.4280041
0.07074,311.0325677,0.07278,316.4263936
0.07076,311.0296245,0.0728,316.4246212
0.07078,311.0266818,0.07282,316.4226408
0.0708,311.0237396,0.07283,316.4205909
0.07082,311.020798,0.07288,316.4189342
0.07084,311.0178569,0.07289,316.4173931
0.07086,311.0149163,0.07291,316.4156207
0.07088,311.0119763,0.07294,316.4136171
0.0709,311.0090368,0.07295,316.4117754
0.07092,311.0060979,0.07297,316.4098411
0.07094,311.0031595,0.07299,316.4081151
0.07096,311.0002217,0.07301,316.4063196
0.07098,310.9972844,0.07302,316.4046397
0.071,310.9943476,0.07307,316.4031218
0.07102,310.9914113,0.07309,316.4017426
0.07104,310.9884756,0.0731,316.3998546
0.07106,310.9855405,0.07312,316.398036
0.07108,310.9826059,0.07314,316.3964024
0.0711,310.9796718,0.07316,316.3947919
0.07112,310.9767382,0.07318,316.3929965
0.07114,310.9738052,0.0732,316.391201
0.07116,310.9708728,0.07322,316.3894749
0.07118,310.9679409,0.07325,316.387772
0.0712,310.9650095,0.07327,316.386254
0.07122,310.9620786,0.07329,316.3846435
0.07124,310.9591483,0.07331,316.3832412
0.07126,310.9562185,0.07333,316.3816076
0.07128,310.9532893,0.07335,316.3796965
0.0713,310.9503606,0.07337,316.3779936
0.07132,310.9474324,0.07339,316.3761981
0.07134,310.9445048,0.07341,316.374472
0.07136,310.9415777,0.07344,316.3726766
0.07138,310.9386512,0.07346,316.3710892
0.0714,310.9357252,0.07348,316.36934
0.07142,310.9327997,0.0735,316.3677758
0.07144,310.9298748,0.07352,316.3661885
0.07146,310.9269504,0.07354,316.3642543
0.07148,310.9240265,0.07356,316.3621582
0.0715,310.9211032,0.07358,316.3601315
0.07152,310.9181804,0.0736,316.3582204
0.07154,310.9152581,0.07364,316.3561936
0.07156,310.9123364,0.07365,316.3544213
0.07158,310.9094152,0.07367,316.3525565
0.0716,310.9064946,0.07369,316.3506685
0.07162,310.9035745,0.07371,316.3488962
0.07164,310.9006549,0.07373,316.3471239
0.07166,310.8977359,0.07374,316.3452359
0.07168,310.8948174,0.07376,316.3432786
0.0717,310.8918994,0.07378,316.3414831
0.07172,310.888982,0.07379,316.339942
0.07174,310.8860651,0.0738,316.3383778
0.07176,310.8831487,0.07384,316.336883
0.07178,310.8802329,0.07386,316.3352263
0.0718,310.8773176,0.07388,316.3334309
0.07182,310.8744029,0.0739,316.3316586
0.07184,310.8714887,0.07392,316.3297706
0.07186,310.868575,0.07394,316.3279752
0.07188,310.8656618,0.07395,316.3262953
0.0719,310.8627492,0.07398,316.3243611
0.07192,310.8598371,0.07398,316.3225657
0.07194,310.8569256,0.07399,316.3212096
0.07196,310.8540146,0.07403,316.3195067
0.07198,310.8511041,0.07405,316.3177575
0.072,310.8481942,0.07407,316.3157308
0.07202,310.8452848,0.07409,316.3133341
0.07204,310.8423759,0.07411,316.3113305
0.07206,310.8394676,0.07413,316.3095119
0.07208,310.8365598,0.07414,316.3079246
0.0721,310.8336525,0.07416,316.3066611
0.07212,310.8307458,0.07417,316.304935
0.07214,310.8278396,0.07422,316.303047
0.07216,310.8249339,0.07424,316.3010666
0.07218,310.8220288,0.07426,316.2992018
0.0722,310.8191242,0.07428,316.2972676
0.07222,310.8162201,0.0743,316.2953334
0.07224,310.8133165,0.07432,316.2936073
0.07226,310.8104135,0.07433,316.2918581
0.07228,310.8075111,0.07435,316.2904096
0.0723,310.8046091,0.07437,316.2888685
0.07232,310.8017077,0.07441,316.2872119
0.07234,310.7988069,0.07443,316.2855321
0.07236,310.7959065,0.07445,316.2833897
0.07238,310.7930067,0.07447,316.2815249
0.0724,310.7901074,0.07449,316.2797757
0.07242,310.7872087,0.0745,316.2781191
0.07244,310.7843105,0.07453,316.2763699
0.07246,310.7814128,0.07454,316.2746901
0.07248,310.7785157,0.07456,316.2731259
0.0725,310.7756191,0.07458,316.2714923
0.07252,310.772723,0.0746,316.2699744
0.07254,310.7698274,0.07461,316.2682484
0.07256,310.7669324,0.07466,316.2662911
0.07258,310.7640379,0.07467,316.2644725
0.0726,310.761144,0.0747,316.2627465
0.07262,310.7582505,0.07471,316.2610898
0.07264,310.7553577,0.07473,316.2592481
0.07266,310.7524653,0.07475,316.2574989
0.07268,310.7495735,0.07477,316.2554491
0.0727,310.7466822,0.07479,316.2535843
0.07272,310.7437914,0.0748,316.2517195
0.07274,310.7409012,0.07483,316.2497622
0.07276,310.7380114,0.07484,316.2482443
0.07278,310.7351223,0.07485,316.2467495
0.0728,310.7322336,0.0749,316.2450928
0.07282,310.7293455,0.07492,316.2433205
0.07284,310.7264579,0.07494,316.2414557
0.07286,310.7235709,0.07496,316.2397066
0.07288,310.7206843,0.07498,316.2379574
0.0729,310.7177983,0.07499,316.2361157
0.07292,310.7149129,0.07502,316.2341353
0.07294,310.7120279,0.07503,316.2325018
0.07296,310.7091435,0.07506,316.2311226
0.07298,310.7062596,0.07507,316.2294891
0.073,310.7033763,0.07509,316.2277862
0.07302,310.7004935,0.07511,316.2261064
0.07304,310.6976112,0.07513,316.2243803
0.07306,310.6947294,0.07517,316.222608
0.07308,310.6918482,0.07518,316.2209514
0.0731,310.6889675,0.0752,316.2191097
0.07312,310.6860873,0.07522,316.2171755
0.07314,310.6832077,0.07524,316.2156576
0.07316,310.6803286,0.07526,316.2140472
0.07318,310.67745,0.07528,316.2122518
0.0732,310.6745719,0.0753,316.2104795
0.07322,310.6716944,0.07532,316.2089385
0.07324,310.6688174,0.07534,316.207305
0.07326,310.6659409,0.07535,316.2055558
0.07328,310.663065,0.07539,316.2037604
0.0733,310.6601895,0.07541,316.2021731
0.07332,310.6573146,0.07543,316.2004934
0.07334,310.6544403,0.07545,316.1989292
0.07336,310.6515664,0.07547,316.1974113
0.07338,310.6486931,0.07548,316.1957316
0.0734,310.6458204,0.07551,316.194098
0.07342,310.6429481,0.07553,316.192557
0.07344,310.6400764,0.07555,316.1911779
0.07346,310.6372052,0.07556,316.1897294
0.07348,310.6343345,0.07558,316.187934
0.0735,310.6314644,0.07562,316.1861154
0.07352,310.6285947,0.07564,316.1841581
0.07354,310.6257257,0.07566,316.1824784
0.07356,310.6228571,0.07567,316.1809605
0.07358,310.6199891,0.0757,316.1793501
0.0736,310.6171215,0.07572,316.1776009
0.07362,310.6142546,0.07574,316.175898
0.07364,310.6113881,0.07575,316.1742414
0.07366,310.6085222,0.07577,316.172631
0.07368,310.6056568,0.07579,316.1709281
0.0737,310.6027919,0.07581,316.1692946
0.07372,310.5999275,0.07585,316.1675917
0.07374,310.5970637,0.07587,316.1659582
0.07376,310.5942004,0.07588,316.1640009
0.07378,310.5913376,0.0759,316.1621593
0.0738,310.5884754,0.07593,316.1604795
0.07382,310.5856136,0.07594,316.1589847
0.07384,310.5827524,0.07596,316.1575131
0.07386,310.5798918,0.07598,316.1557409
0.07388,310.5770316,0.076,316.1539455
0.0739,310.574172,0.07602,316.1521269
0.07392,310.5713129,0.07603,316.1502159
0.07394,310.5684543,0.07608,316.1483511
0.07396,310.5655963,0.07609,316.146602
0.07398,310.5627387,0.07612,316.1449916
0.074,310.5598817,0.07613,316.1431962
0.07402,310.5570253,0.07615,316.1413083
0.07404,310.5541693,0.07617,316.1393973
0.07406,310.5513139,0.07619,316.13744
0.07408,310.548459,0.07621,316.1355984
0.0741,310.5456046,0.07623,316.1338261
0.07412,310.5427507,0.07625,316.1321001
0.07414,310.5398974,0.07626,316.1304204
0.07416,310.5370446,0.0763,316.128625
0.07418,310.5341923,0.07633,316.1269221
0.0742,310.5313406,0.07634,316.1253117
0.07422,310.5284893,0.07636,316.123817
0.07424,310.5256386,0.07638,316.1220679
0.07426,310.5227884,0.0764,316.120365
0.07428,310.5199387,0.07642,316.1186621
0.0743,310.5170896,0.07644,316.1168205
0.07432,310.514241,0.07645,316.114817
0.07434,310.5113929,0.07648,316.1128828
0.07436,310.5085453,0.07649,316.1111799
0.07438,310.5056983,0.07653,316.1096389
0.0744,310.5028517,0.07655,316.1077048
0.07442,310.5000057,0.07657,316.1057013
0.07444,310.4971602,0.07659,316.1033509
0.07446,310.4943153,0.07661,316.1014168
0.07448,310.4914708,0.07663,316.0997139
0.0745,310.4886269,0.07665,316.0981035
0.07452,310.4857835,0.07667,316.096285
0.07454,310.4829406,0.07668,316.0944665
0.07456,310.4800983,0.0767,316.0927868
0.07458,310.4772565,0.07672,316.0912227
0.0746,310.4744152,0.07676,316.0898667
0.07462,310.4715744,0.07678,316.0884645
0.07464,310.4687341,0.0768,316.0867847
0.07466,310.4658944,0.07681,316.0850125
0.07468,310.4630551,0.07684,316.0833096
0.0747,310.4602164,0.07686,316.0817917
0.07472,310.4573783,0.07687,316.0799964
0.07474,310.4545406,0.07689,316.078016
0.07476,310.4517035,0.07691,316.0760819
0.07478,310.4488668,0.07693,316.0741709
0.0748,310.4460307,0.07694,316.072653
0.07482,310.4431952,0.07698,316.0711352
0.07484,310.4403601,0.077,316.0696404
0.07486,310.4375256,0.07703,316.0679838
0.07488,310.4346916,0.07704,316.0665122
0.0749,310.4318581,0.07706,316.0650638
0.07492,310.4290251,0.07708,316.0634765
0.07494,310.4261926,0.0771,316.0619124
0.07496,310.4233607,0.07712,316.0603021
0.07498,310.4205293,0.07714,316.0584836
0.075,310.4176984,0.07715,316.0567113
0.07502,310.414868,0.07717,316.0549622
0.07504,310.4120382,0.07721,316.0532825
0.07506,310.4092088,0.07723,316.0516028
0.07508,310.40638,0.07725,316.0501543
0.0751,310.4035517,0.07727,316.0486133
0.07512,310.4007239,0.07729,316.0471186
0.07514,310.3978967,0.0773,316.0453695
0.07516,310.39507,0.07733,316.0434354
0.07518,310.3922437,0.07735,316.0416632
0.0752,310.389418,0.07737,316.0399141
0.07522,310.3865928,0.07738,316.0380724
0.07524,310.3837682,0.0774,316.0362771
0.07526,310.380944,0.07744,316.0345511
0.07528,310.3781204,0.07746,316.0330564
0.0753,310.3752973,0.07748,316.0310067
0.07532,310.3724747,0.0775,316.0290957
0.07534,310.3696526,0.07752,316.0273697
0.07536,310.3668311,0.07754,316.025875
0.07538,310.36401,0.07755,316.0244265
0.0754,310.3611895,0.07757,316.0228393
0.07542,310.3583695,0.07759,316.0212521
0.07544,310.35555,0.07761,316.0195493
0.07546,310.3527311,0.07763,316.0180545
0.07548,310.3499126,0.07765,316.0167448
0.0755,310.3470947,0.07767,316.0155508
0.07552,310.3442773,0.07768,316.0141023
0.07554,310.3414604,0.07772,316.012677
0.07556,310.338644,0.07775,316.0112285
0.07558,310.3358281,0.07776,316.0099188
0.0756,310.3330128,0.07778,316.0080772
0.07562,310.330198,0.0778,316.0062819
0.07564,310.3273837,0.07782,316.0044172
0.07566,310.3245699,0.07784,316.0027837
0.07568,310.3217566,0.07786,316.0012196
0.0757,310.3189438,0.07787,315.9995399
0.07572,310.3161316,0.0779,315.997999
0.07574,310.3133199,0.07791,315.9965968
0.07576,310.3105086,0.07795,315.9951715
0.07578,310.3076979,0.07797,315.9937461
0.0758,310.3048878,0.07799,315.9920664
0.07582,310.3020781,0.07801,315.9903636
0.07584,310.299269,0.07803,315.9886376
0.07586,310.2964603,0.07805,315.9869579
0.07588,310.2936522,0.07806,315.9853013
0.0759,310.2908446,0.07808,315.9836216
0.07592,310.2880375,0.0781,315.9818725
0.07594,310.2852309,0.07812,315.9799616
0.07596,310.2824249,0.07813,315.9781662
0.07598,310.2796193,0.07818,315.9767641
0.076,310.2768143,0.0782,315.9750844
0.07602,310.2740098,0.07822,315.9731503
0.07604,310.2712058,0.07823,315.9712624
0.07606,310.2684023,0.07825,315.9697446
0.07608,310.2655994,0.07827,315.9681805
0.0761,310.2627969,0.07829,315.9667321
0.07612,310.259995,0.07831,315.9652837
0.07614,310.2571935,0.07833,315.9638583
0.07616,310.2543926,0.07835,315.9622018
0.07618,310.2515922,0.07836,315.9605452
0.0762,310.2487924,0.07843,315.9588886
0.07622,310.245993,0.07844,315.9574402
0.07624,310.2431941,0.07846,315.9557374
0.07626,310.2403958,0.07848,315.9541271
0.07628,310.237598,0.0785,315.9526324
0.0763,310.2348007,0.07852,315.9507908
0.07632,310.2320039,0.07854,315.9489261
0.07634,310.2292076,0.07856,315.9473389
0.07636,310.2264118,0.07857,315.9458442
0.07638,310.2236166,0.0786,315.9443727
0.0764,310.2208218,0.07861,315.942878
0.07642,310.2180276,0.07865,315.9412214
0.07644,310.2152339,0.07867,315.9396573
0.07646,310.2124406,0.07869,315.9379314
0.07648,310.209648,0.07871,315.9360898
0.0765,310.2068558,0.07873,315.9342714
0.07652,310.2040641,0.07875,315.9327304
0.07654,310.2012729,0.07877,315.9313051
0.07656,310.1984823,0.07879,315.9295098
0.07658,310.1956922,0.0788,315.9278764
0.0766,310.1929026,0.07882,315.9261736
0.07662,310.1901134,0.07883,315.9244939
0.07664,310.1873249,0.07888,315.9225829
0.07666,310.1845368,0.0789,315.9207182
0.07668,310.1817492,0.07892,315.9188998
0.0767,310.1789621,0.07893,315.9171739
0.07672,310.1761756,0.07896,315.9154479
0.07674,310.1733896,0.07897,315.9136757
0.07676,310.170604,0.079,315.9120654
0.07678,310.167819,0.07902,315.9107327
0.0768,310.1650345,0.07903,315.9090992
0.07682,310.1622505,0.07905,315.9072577
0.07684,310.159467,0.07906,315.9053698
0.07686,310.1566841,0.07911,315.9034358
0.07688,310.1539016,0.07912,315.9018486
0.0769,310.1511197,0.07914,315.9002846
0.07692,310.1483382,0.07916,315.8986743
0.07694,310.1455573,0.07919,315.8968096
0.07696,310.1427769,0.07921,315.8952686
0.07698,310.139997,0.07922,315.893589
0.077,310.1372176,0.07924,315.8919324
0.07702,310.1344387,0.07925,315.8904378
0.07704,310.1316603,0.07928,315.8888275
0.07706,310.1288825,0.07929,315.887194
0.07708,310.1261051,0.07933,315.8854912
0.0771,310.1233283,0.07935,315.8836728
0.07712,310.1205519,0.07937,315.8819238
0.07714,310.1177761,0.07939,315.8802672
0.07716,310.1150008,0.07941,315.8785875
0.07718,310.112226,0.07943,315.8766535
0.0772,310.1094517,0.07945,315.8749507
0.07722,310.1066779,0.07947,315.8733404
0.07724,310.1039046,0.07948,315.8718226
0.07726,310.1011319,0.0795,315.8705823
0.07728,310.0983596,0.07951,315.8692958
0.0773,310.0955879,0.07956,315.8679168
0.07732,310.0928166,0.07958,315.8663296
0.07734,310.0900459,0.0796,315.8646268
0.07736,310.0872757,0.07962,315.8629703
0.07738,310.0845059,0.07964,315.8614756
0.0774,310.0817367,0.07966,315.859981
0.07742,310.078968,0.07968,315.858417
0.07744,310.0761998,0.07969,315.8568529
0.07746,310.0734322,0.07971,315.8553583
0.07748,310.070665,0.07973,315.8536555
0.0775,310.0678983,0.07975,315.8518602
0.07752,310.0651322,0.07979,315.8503193
0.07754,310.0623665,0.07981,315.8486396
0.07756,310.0596014,0.07983,315.8470525
0.07758,310.0568367,0.07985,315.8455347
0.0776,310.0540726,0.07986,315.843855
0.07762,310.051309,0.07988,315.8422679
0.07764,310.0485459,0.07991,315.8407501
0.07766,310.0457833,0.07996,315.8392092
0.07768,310.0430212,0.07998,315.8373908
0.0777,310.0402596,0.08,315.835688
0.07772,310.0374985,0.08002,315.833939
0.07774,310.0347379,,
0.07776,310.0319778,,
0.07778,310.0292183,,
0.0778,310.0264592,,
0.07782,310.0237007,,
0.07784,310.0209426,,
0.07786,310.0181851,,
0.07788,310.0154281,,
0.0779,310.0126715,,
0.07792,310.0099155,,
0.07794,310.00716,,
0.07796,310.004405,,
0.07798,310.0016505,,
0.078,309.9988965,,
0.07802,309.996143,,
0.07804,309.99339,,
0.07806,309.9906375,,
0.07808,309.9878856,,
0.0781,309.9851341,,
0.07812,309.9823831,,
0.07814,309.9796327,,
0.07816,309.9768827,,
0.07818,309.9741333,,
0.0782,309.9713843,,
0.07822,309.9686359,,
0.07824,309.9658879,,
0.07826,309.9631405,,
0.07828,309.9603936,,
0.0783,309.9576472,,
0.07832,309.9549012,,
0.07834,309.9521558,,
0.07836,309.9494109,,
0.07838,309.9466665,,
0.0784,309.9439226,,
0.07842,309.9411792,,
0.07844,309.9384363,,
0.07846,309.9356939,,
0.07848,309.932952,,
0.0785,309.9302106,,
0.07852,309.9274698,,
0.07854,309.9247294,,
0.07856,309.9219895,,
0.07858,309.9192501,,
0.0786,309.9165113,,
0.07862,309.9137729,,
0.07864,309.911035,,
0.07866,309.9082977,,
0.07868,309.9055608,,
0.0787,309.9028245,,
0.07872,309.9000886,,
0.07874,309.8973533,,
0.07876,309.8946184,,
0.07878,309.8918841,,
0.0788,309.8891502,,
0.07882,309.8864169,,
0.07884,309.883684,,
0.07886,309.8809517,,
0.07888,309.8782198,,
0.0789,309.8754885,,
0.07892,309.8727577,,
0.07894,309.8700273,,
0.07896,309.8672975,,
0.07898,309.8645682,,
0.079,309.8618393,,
0.07902,309.859111,,
0.07904,309.8563832,,
0.07906,309.8536559,,
0.07908,309.850929,,
0.0791,309.8482027,,
0.07912,309.8454769,,
0.07914,309.8427515,,
0.07916,309.8400267,,
0.07918,309.8373024,,
0.0792,309.8345786,,
0.07922,309.8318552,,
0.07924,309.8291324,,
0.07926,309.8264101,,
0.07928,309.8236883,,
0.0793,309.8209669,,
0.07932,309.8182461,,
0.07934,309.8155258,,
0.07936,309.812806,,
0.07938,309.8100866,,
0.0794,309.8073678,,
0.07942,309.8046495,,
0.07944,309.8019316,,
0.07946,309.7992143,,
0.07948,309.7964975,,
0.0795,309.7937811,,
0.07952,309.7910653,,
0.07954,309.78835,,
0.07956,309.7856351,,
0.07958,309.7829208,,
0.0796,309.7802069,,
0.07962,309.7774936,,
0.07964,309.7747807,,
0.07966,309.7720684,,
0.07968,309.7693565,,
0.0797,309.7666452,,
0.07972,309.7639343,,
0.07974,309.761224,,
0.07976,309.7585141,,
0.07978,309.7558048,,
0.0798,309.7530959,,
0.07982,309.7503875,,
0.07984,309.7476797,,
0.07986,309.7449723,,
0.07988,309.7422654,,
0.0799,309.739559,,
0.07992,309.7368532,,
0.07994,309.7341478,,
0.07996,309.7314429,,
0.07998,309.7287385,,
0.08,309.7260346,,
