t,T4,T5,T6,T7,T8,Tin,Tin_amb,Tout,note,Tset,flowrate,duty
2021-02-18 15:24:47,25.53698821883997,25.975010880092746,32.52110300339663,24.22660139790427,23.631653354209863,23.823394775390625,23.83830687719514,23.827419441651745,,,,100.0
2021-02-18 15:24:48,25.529695046543438,25.97311554350722,33.79845590975049,24.232595503785095,23.652024539723914,23.8216552734375,23.840236367290032,23.82566857322466,,,,100.0
2021-02-18 15:24:49,25.529756333705592,25.971220206921696,35.042978974131884,24.234669758408703,23.683468351598457,23.81622314453125,23.84219672922644,23.820263718514965,,,,100.0
2021-02-18 15:24:50,25.529756333705592,25.971220206921696,35.84217470818206,24.234669758408703,23.701912533077397,23.8309326171875,23.838461236402733,23.831286577134176,,,,100.0
2021-02-18 15:24:51,25.53729465465075,25.9792959888948,36.61957558438645,24.234800420117278,23.738923245497823,23.8310546875,23.846024837574703,23.83140837667693,,,,100.0
2021-02-18 15:24:52,25.540971884380095,25.967396571375247,37.36772305391707,24.234800420117278,23.768440053337255,23.8310546875,23.846024837574703,23.82772394050863,,,,100.0
2021-02-18 15:24:53,25.53729465465075,25.975340503846752,38.09756039743139,24.2269280521757,23.808968312805902,23.823699951171875,23.842320216592512,23.82406995422602,,,,100.0
2021-02-18 15:24:54,25.544679757690517,25.9713520564233,38.80917931839861,24.222975535491344,23.84585667576378,23.827392578125,23.83861559561032,23.81670108188942,,,,100.0
2021-02-18 15:24:55,25.552064860730283,25.983251473942854,39.51349252965315,24.24267278805885,23.893787077716514,23.827392578125,23.83861559561032,23.83140837667693,,,,100.0
2021-02-18 15:24:56,25.55944996377005,25.9792959888948,40.17036447950988,24.2269280521757,23.930675440674392,23.827392578125,23.842320216592512,23.82772394050863,,,,100.0
2021-02-18 15:24:57,25.557841175763464,25.969621531714775,41.13536008586787,24.22717304287928,24.010187297647036,23.822113037109375,23.83884713442171,23.820613892200384,Heater stopped,,,100.0
2021-02-18 15:24:58,25.567018928296285,25.96756138325225,42.06055638659446,24.231011230568637,24.096795423447396,23.823883056640625,23.842474575800104,23.82053776748616,,,,
2021-02-18 15:24:59,25.581911708700133,25.975670127600754,42.65989969344172,24.231207223131495,24.148549246104718,23.824005126953125,23.846333555989887,23.820690016914604,,,,
2021-02-18 15:25:00,25.6002365701847,25.979493763147204,43.23717303203562,24.231011230568637,24.22954459031074,23.823883056640625,23.853650182429714,23.82053776748616,,,,
2021-02-18 15:25:01,25.61503741984531,25.979493763147204,43.70565548833904,24.231011230568637,24.295919173742416,23.83489990234375,23.853650182429714,23.827876189937072,,,,
2021-02-18 15:25:02,25.62625297051981,25.9716816801773,43.992687346925045,24.23512707438871,24.358776210125868,23.83135986328125,23.853773669795785,23.824374453082903,,,,
2021-02-18 15:25:03,25.637345946870003,25.9716816801773,44.0907489233195,24.23907959107307,24.432522348675988,23.82769775390625,23.857509162619497,23.824374453082903,,,,
2021-02-18 15:25:04,25.65597724416535,25.97982338690121,44.018272614830956,24.231370550267215,24.49908045630148,23.838897705078125,23.865134507474504,23.831895574847945,,,,
2021-02-18 15:25:05,25.68187107017615,25.975867901853157,43.81854245892031,24.235323066951572,24.56175396849111,23.838897705078125,23.865134507474504,23.824526702511346,,,,
2021-02-18 15:25:06,25.715104033855106,25.975867901853157,43.36097271545131,24.241219176550967,24.650273804643767,23.848114013671875,23.872590057201162,23.828211138679645,,,,
2021-02-18 15:25:07,25.755875318479212,25.97599975135476,42.80185666375838,24.23153387740293,24.72047180878003,23.850067138671875,23.883873715276085,23.8283329382224,,,,
2021-02-18 15:25:08,25.778030627598515,25.9640673714598,42.380601494091316,24.22758136071857,24.761030655614313,23.846405029296875,23.872728980487995,23.824678951939788,,,,
2021-02-18 15:25:09,25.80389381002824,25.968055818883254,41.959315756601185,24.23153387740293,24.808961057567046,23.850067138671875,23.876433601470186,23.824678951939788,,,,
2021-02-18 15:25:10,25.841003186713543,25.976164563231762,41.538213426049445,24.22774468785429,24.849703428595152,23.868621826171875,23.884028074483677,23.81380834274902,,,,
2021-02-18 15:25:11,25.877928701912378,25.97217611580831,41.11995390304281,24.235617055795863,24.879189649068945,23.868621826171875,23.884028074483677,23.82114676519993,,,,
2021-02-18 15:25:12,25.91120763096295,25.97217611580831,40.718537250545324,24.239569572480224,24.91974849590323,23.88702392578125,23.891468188289576,23.82483120136823,,,,
2021-02-18 15:25:13,25.94834765122933,25.972373890060712,40.32460971469891,24.239765565043083,24.945747756694438,23.89459228515625,23.902829025968295,23.82869833685066,,,,
2021-02-18 15:25:14,25.985303810009245,25.972373890060712,39.93774334598064,24.243718081727444,24.96789300941542,23.90191650390625,23.902829025968295,23.82132946451406,,,,
2021-02-18 15:25:15,26.057316225542245,25.97436811377244,39.403142688386325,24.239765565043083,24.995528694268195,23.918487548828125,23.90469677238015,23.832367548076114,,,,
2021-02-18 15:25:16,26.114742296482177,25.976527149361168,38.879607582741755,24.239928892178803,25.012275276954295,23.942535400390625,23.906718877999594,23.825166150110803,,,,
2021-02-18 15:25:17,26.162760788031203,25.976527149361168,38.54751875295705,24.22810400755287,25.00490372183585,23.957275390625,23.914158991805497,23.821481713942504,,,,
2021-02-18 15:25:18,26.210809923161307,25.972571664313115,38.240984623255194,24.232056524237226,25.012275276954295,23.964630126953125,23.914158991805497,23.828850586279103,,,,
2021-02-18 15:25:19,26.262658862345067,25.984635893709672,37.952852323038826,24.232219851372943,25.012428213782478,23.99053955078125,23.932929071448594,23.829002835707545,,,,
2021-02-18 15:25:20,26.31809310051494,25.984635893709672,37.66820475465194,24.232219851372943,25.008757729906073,24.0015869140625,23.936633692430785,23.832656821990156,,,,
2021-02-18 15:25:21,26.366234166388274,25.984767743211275,37.39098516726999,24.240222881023094,24.986765414013274,24.0311279296875,23.944228165444276,23.8291246352503,,,,
2021-02-18 15:25:22,26.40319032516819,25.968879878268265,37.12822416019807,24.240222881023094,24.979393858894827,24.04217529296875,23.95166827925018,23.8291246352503,,,,
2021-02-18 15:25:23,26.458624563338063,25.97685677311517,36.87643700160671,24.24417539770745,24.94620656717899,24.0789794921875,23.962813014038268,23.8328090714186,,,,
2021-02-18 15:25:24,26.543583891876462,25.97685677311517,36.52426511206791,24.234310438710125,24.920375536898785,24.097366333007812,23.966548506861976,23.82728241716615,,,,
2021-02-18 15:25:25,26.61748088764575,25.972868325691717,36.19034221289927,24.232350513081517,24.887203538865766,24.1341552734375,23.973988620667875,23.82178621279939,,,,
2021-02-18 15:25:26,26.669360470410588,25.97303313756872,35.98251158387624,24.228593988960018,24.86154073909656,24.152740478515625,23.977878472699174,23.82930733456443,,,,
2021-02-18 15:25:27,26.717409605540695,25.97303313756872,35.79274653828498,24.224674137702802,24.846797628859665,24.182159423828125,23.981613965522886,23.82193846222783,,,,
2021-02-18 15:25:28,26.780198303169254,25.981010032415625,35.624898621831754,24.240418873585952,24.828353447380724,24.2042236328125,23.985349458346594,23.82562289839613,,,,
2021-02-18 15:25:29,26.828400656204746,25.96924246439767,35.449867266958115,24.232709832780095,24.832207455450952,24.241180419921875,23.996679424183796,23.822090711656273,,,,
2021-02-18 15:25:30,26.883804250793542,25.973230911821123,35.296600202107186,24.23662968403731,24.8395790105694,24.25958251953125,24.004088666148174,23.825775147824572,,,,
