Time,Conductivity (mS),Conductivity @25*C (microS),Temperature,,
16:43:43,1390,1376.92,25.5,,
16:43:44,1454,1454,25,,
16:43:45,1410,1403.33,25.25,,
16:43:46,1413,1406.32,25.25,,
16:43:47,1405,1391.78,25.5,,
16:43:48,1430,1423.24,25.25,,
16:43:49,1434,1427.22,25.25,,
16:43:50,1438,1438,25,,
16:43:51,1445,1431.4,25.5,,
16:43:52,1449,1442.15,25.25,,
16:43:53,1459,1452.1,25.25,,
16:43:54,1446,1439.16,25.25,,
16:43:55,1459,1459,25,,
16:43:56,1439,1439,25,,
16:43:57,1453,1446.13,25.25,,
16:43:58,1459,1445.27,25.5,,
16:43:59,1441,1427.44,25.5,,
16:44:00,1428,1421.25,25.25,,
16:44:01,1444,1437.17,25.25,,
16:44:02,1446,1446,25,,
16:44:03,1437,1430.21,25.25,,
16:44:04,1461,1447.25,25.5,,
16:44:05,1460,1460,25,,
16:44:06,1451,1451,25,,
16:44:07,1458,1444.28,25.5,,
16:44:08,1462,1455.09,25.25,,
16:44:09,1464,1464,25,,
16:44:10,1467,1460.06,25.25,,
16:44:11,1467,1453.19,25.5,,
16:44:12,1468,1454.19,25.5,,
16:44:13,1443,1443,25,,
16:44:14,1476,1469.02,25.25,,
16:44:15,1478,1471.01,25.25,,
16:44:16,1476,1462.11,25.5,,
16:44:17,1470,1463.05,25.25,,
16:44:18,1480,1466.07,25.5,,
16:44:19,1469,1462.06,25.25,,
16:44:20,1468,1454.19,25.5,,
16:44:21,1468,1461.06,25.25,,
16:44:22,1458,1458,25,,
16:44:22,1466,1459.07,25.25,,
16:44:23,1450,1436.35,25.5,,
16:44:25,1461,1454.09,25.25,,
16:44:25,1472,1465.04,25.25,,
16:44:26,1462,1448.24,25.5,,
16:44:27,1448,1441.15,25.25,,
16:44:28,1447,1433.38,25.5,,
16:44:29,1465,1458.07,25.25,,
16:44:30,1441,1427.44,25.5,,
16:44:31,1437,1430.21,25.25,,
16:44:32,1443,1429.42,25.5,,
16:44:33,1445,1438.17,25.25,,
16:44:34,1467,1453.19,25.5,,
16:44:35,1454,1454,25,,
16:44:36,1424,1410.6,25.5,,
16:44:37,1441,1420.75,25.75,,
16:44:38,1462,1462,25,,
16:44:39,1452,1445.14,25.25,,
16:44:40,1429,1422.24,25.25,,
16:44:41,1426,1412.58,25.5,,
16:44:42,1459,1465.96,24.75,,
16:44:43,1459,1452.1,25.25,,
16:44:44,1477,1463.1,25.5,,
16:44:45,1467,1453.19,25.5,,
16:44:46,1457,1450.11,25.25,,
16:44:47,1467,1460.06,25.25,,
16:44:48,1479,1472.01,25.25,,
16:44:49,1486,1472.02,25.5,,
16:44:50,1482,1474.99,25.25,,
16:44:51,1478,1471.01,25.25,,
16:44:52,1470,1456.17,25.5,,
16:44:53,1478,1478,25,,
16:44:54,1477,1470.02,25.25,,
16:44:55,1482,1482,25,,
16:44:56,1481,1467.06,25.5,,
16:44:57,1483,1469.04,25.5,,
16:44:58,1481,1474,25.25,,
16:44:59,1479,1465.08,25.5,,
16:45:00,1475,1461.12,25.5,,
16:45:01,1473,1459.14,25.5,,
16:45:02,1469,1462.06,25.25,,
16:45:03,1481,1474,25.25,,
16:45:04,1484,1476.98,25.25,,
16:45:05,1481,1474,25.25,,
16:45:06,1479,1472.01,25.25,,
16:45:07,1472,1465.04,25.25,,
16:45:07,1481,1481,25,,
16:45:08,1483,1469.04,25.5,,
16:45:09,1479,1472.01,25.25,,
16:45:10,1482,1474.99,25.25,,
16:45:11,1475,1475,25,,
16:45:12,1481,1474,25.25,,
16:45:13,1483,1483,25,,
16:45:14,1480,1473,25.25,,
16:45:15,1480,1466.07,25.5,,
16:45:16,1490,1482.96,25.25,,
16:45:17,1477,1477,25,,
16:45:18,1477,1470.02,25.25,,
16:45:19,1486,1486,25,,
16:45:20,1482,1468.05,25.5,,
16:45:21,1488,1480.97,25.25,,
16:45:22,1482,1468.05,25.5,,
16:45:23,1484,1476.98,25.25,,
16:45:24,1486,1478.97,25.25,,
16:45:25,1480,1473,25.25,,
16:45:26,1476,1469.02,25.25,,
16:45:27,1484,1470.03,25.5,,
16:45:28,1495,1487.93,25.25,,
16:45:29,1472,1458.15,25.5,,
16:45:30,1474,1460.13,25.5,,
16:45:31,1472,1472,25,,
16:45:32,1469,1462.06,25.25,,
16:45:33,1470,1456.17,25.5,,
16:45:34,1477,1477,25,,
16:45:35,1465,1458.07,25.25,,
16:45:36,1458,1444.28,25.5,,
16:45:37,1459,1459,25,,
16:45:38,545.5,553.39,24.25,,
16:45:39,104.6,106.63,24,,
16:45:40,104.2,105.2,24.5,,
16:45:41,104.7,106.21,24.25,,
16:45:42,105.4,106.41,24.5,,
16:45:43,105.1,106.62,24.25,,
16:45:44,104.8,105.81,24.5,,
16:45:45,104.5,106.52,24,,
16:45:46,105.1,106.11,24.5,,
16:45:47,105,107.03,24,,
16:45:48,105.2,106.21,24.5,,
16:45:49,105.8,107.33,24.25,,
16:45:50,106,107.02,24.5,,
16:45:50,106.6,108.14,24.25,,
16:45:51,105.6,106.61,24.5,,
16:45:52,106.2,107.22,24.5,,
16:45:53,106.2,107.22,24.5,,
16:45:54,106.8,108.34,24.25,,
16:45:55,106.5,107.52,24.5,,
16:45:56,106.6,108.14,24.25,,
16:45:57,106.8,108.87,24,,
16:45:58,106.8,108.34,24.25,,
16:45:59,107.1,108.65,24.25,,
16:46:00,107.1,108.13,24.5,,
16:46:01,107.5,109.58,24,,
16:46:02,107.7,109.79,24,,
16:46:03,107.2,109.28,24,,
16:46:04,107.5,108.53,24.5,,
16:46:05,108.4,109.97,24.25,,
16:46:06,108.1,109.14,24.5,,
16:46:07,108.2,109.76,24.25,,
16:46:08,108.6,110.17,24.25,,
16:46:09,108.8,109.32,24.75,,
16:46:10,109.1,110.68,24.25,,
16:46:11,109.7,110.75,24.5,,
16:46:12,109.2,111.86,23.75,,
16:46:13,109.3,110.88,24.25,,
16:46:14,110,111.59,24.25,,
16:46:15,109.7,110.75,24.5,,
16:46:16,111.2,112.81,24.25,,
16:46:17,111.3,112.91,24.25,,
16:46:18,111,114.26,23.5,,
16:46:19,111.8,112.33,24.75,,
16:46:20,111.4,113.56,24,,
16:46:21,111.4,113.01,24.25,,
16:46:22,112.4,114.58,24,,
16:46:23,111.6,112.67,24.5,,
16:46:24,112.9,115.09,24,,
16:46:25,111.6,112.67,24.5,,
16:46:26,112.3,112.84,24.75,,
16:46:27,112.7,113.24,24.75,,
16:46:28,112.6,113.68,24.5,,
16:46:29,112.7,113.78,24.5,,
16:46:30,113.1,114.73,24.25,,
16:46:31,113.4,114.49,24.5,,
16:46:32,114.2,115.85,24.25,,
16:46:33,114.5,114.5,25,,
16:46:34,113.6,115.24,24.25,,
16:46:34,114,115.65,24.25,,
16:46:35,114.5,116.16,24.25,,
16:46:36,114.4,114.95,24.75,,
16:46:37,114.6,116.26,24.25,,
16:46:38,114.7,116.92,24,,
16:46:39,115.2,117.43,24,,
16:46:40,114.8,117.59,23.75,,
16:46:41,115.7,116.81,24.5,,
16:46:42,115.8,118.04,24,,
16:46:43,115.4,115.95,24.75,,
16:46:44,115.4,117.07,24.25,,
16:46:45,115.7,117.94,24,,
16:46:46,116,117.11,24.5,,
16:46:47,116.6,117.16,24.75,,
16:46:48,115.8,116.91,24.5,,
16:46:49,116.7,117.82,24.5,,
16:46:50,116.6,117.16,24.75,,
16:46:51,117,119.27,24,,
16:46:52,118,119.71,24.25,,
16:46:53,117.2,117.76,24.75,,
16:46:54,118,119.13,24.5,,
16:46:55,118.5,119.64,24.5,,
16:46:56,117.8,119.5,24.25,,
16:46:57,118.6,119.17,24.75,,
16:46:58,118.5,119.64,24.5,,
16:46:59,118.4,120.11,24.25,,
16:47:00,119,120.72,24.25,,
16:47:01,118.5,119.64,24.5,,
16:47:02,119,120.14,24.5,,
16:47:03,119.1,119.67,24.75,,
16:47:04,118.6,119.74,24.5,,
16:47:05,119.1,120.82,24.25,,
16:47:06,120.1,121.84,24.25,,
16:47:07,119.2,120.34,24.5,,
16:47:08,119.5,120.07,24.75,,
16:47:09,119.3,120.44,24.5,,
16:47:10,119.9,121.05,24.5,,
16:47:11,119.9,122.22,24,,
16:47:12,120.3,122.04,24.25,,
16:47:13,120.4,122.14,24.25,,
16:47:14,120.2,121.94,24.25,,
16:47:15,120.2,121.35,24.5,,
16:47:16,120.9,122.06,24.5,,
16:47:17,121.2,122.36,24.5,,
16:47:17,121.4,123.15,24.25,,
16:47:18,121.7,122.87,24.5,,
16:47:19,121.2,123.55,24,,
16:47:20,121.2,122.36,24.5,,
16:47:21,121,122.75,24.25,,
16:47:22,121.8,122.97,24.5,,
16:47:23,121.3,123.65,24,,
16:47:24,122,123.76,24.25,,
16:47:25,122.1,123.87,24.25,,
16:47:26,122.3,123.47,24.5,,
16:47:27,123,124.78,24.25,,
16:47:28,122.3,122.88,24.75,,
16:47:29,122.6,123.19,24.75,,
16:47:30,123,124.18,24.5,,
16:47:31,123.3,125.69,24,,
16:47:32,122.8,123.39,24.75,,
16:47:33,122.8,123.98,24.5,,
16:47:34,123.3,124.48,24.5,,
16:47:35,122.8,125.18,24,,
16:47:36,123.3,125.08,24.25,,
16:47:37,123.1,124.28,24.5,,
16:47:38,124,125.19,24.5,,
16:47:39,123.5,125.29,24.25,,
16:47:40,123.3,124.48,24.5,,
16:47:41,123.7,126.1,24,,
16:47:42,123.7,124.89,24.5,,
16:47:43,123.9,124.49,24.75,,
16:47:44,124,126.4,24,,
16:47:45,125.3,127.11,24.25,,
16:47:46,124.5,125.09,24.75,,
16:47:47,124.3,126.1,24.25,,
16:47:48,124.6,126.4,24.25,,
16:47:49,125.5,127.31,24.25,,
16:47:50,125,126.2,24.5,,
16:47:51,125.7,127.52,24.25,,
16:47:52,125,125.6,24.75,,
16:47:53,125,126.81,24.25,,
16:47:54,125.4,126.6,24.5,,
16:47:55,125.6,126.8,24.5,,
16:47:56,126,127.21,24.5,,
16:47:57,126.4,128.23,24.25,,
16:47:58,125.7,127.52,24.25,,
16:47:59,126.3,127.51,24.5,,
16:48:00,126.1,127.31,24.5,,
16:48:00,126.8,128.02,24.5,,
16:48:01,126.7,127.92,24.5,,
16:48:02,126.8,128.02,24.5,,
16:48:03,126.3,127.51,24.5,,
16:48:04,126.8,128.63,24.25,,
16:48:05,126.7,128.53,24.25,,
16:48:06,126.7,127.92,24.5,,
16:48:07,126.8,128.02,24.5,,
16:48:08,127.3,128.52,24.5,,
16:48:09,127.2,129.04,24.25,,
16:48:10,127.5,129.97,24,,
16:48:11,127.9,128.51,24.75,,
16:48:12,127,128.22,24.5,,
16:48:13,127.3,129.77,24,,
16:48:14,127.9,128.51,24.75,,
16:48:15,128.2,128.81,24.75,,
16:48:16,127.8,129.03,24.5,,
16:48:17,128.4,129.63,24.5,,
16:48:18,127.7,128.92,24.5,,
16:48:19,128.4,129.63,24.5,,
16:48:20,127.7,129.55,24.25,,
16:48:21,128.4,130.26,24.25,,
16:48:22,128.3,129.53,24.5,,
16:48:23,127.8,130.28,24,,
16:48:24,128.4,130.26,24.25,,
16:48:25,128.9,130.76,24.25,,
16:48:26,128.9,128.9,25,,
16:48:27,128.3,129.53,24.5,,
16:48:28,129.1,131.6,24,,
16:48:29,127.9,129.75,24.25,,
16:48:30,129.1,130.34,24.5,,
16:48:31,129.2,130.44,24.5,,
16:48:32,128.7,129.31,24.75,,
16:48:33,128,129.23,24.5,,
16:48:34,128.2,129.43,24.5,,
16:48:35,127.7,128.92,24.5,,
16:48:36,127.6,128.82,24.5,,
16:48:37,127.4,128.62,24.5,,
16:48:38,127.4,128.62,24.5,,
16:48:39,127,128.22,24.5,,
16:48:40,126.6,127.2,24.75,,
16:48:41,127.2,128.42,24.5,,
16:48:42,126.5,128.33,24.25,,
16:48:43,126,127.82,24.25,,
16:48:44,125.7,126.91,24.5,,
16:48:44,126.4,127.61,24.5,,
16:48:45,125.3,126.5,24.5,,
16:48:46,125.8,127.62,24.25,,
16:48:47,125.6,126.2,24.75,,
16:48:48,125.4,126.6,24.5,,
16:48:49,125.3,127.11,24.25,,
16:48:50,124.2,126,24.25,,
16:48:51,124.2,125.39,24.5,,
16:48:52,124.4,125.59,24.5,,
16:48:53,123.9,125.69,24.25,,
16:48:54,987.5,978.21,25.5,,
16:48:55,1523,1508.67,25.5,,
16:48:56,1527,1505.55,25.75,,
16:48:57,1529,1514.61,25.5,,
16:48:58,1522,1514.8,25.25,,
16:48:59,1522,1514.8,25.25,,
16:49:00,1521,1506.69,25.5,,
16:49:01,818.2,814.33,25.25,,
16:49:02,122.6,123.78,24.5,,
16:49:03,122.3,122.88,24.75,,
16:49:04,121.8,123.56,24.25,,
16:49:05,121.5,122.67,24.5,,
16:49:06,121,121.58,24.75,,
16:49:07,120.6,121.76,24.5,,
16:49:08,121.3,122.46,24.5,,
16:49:09,121.1,122.26,24.5,,
16:49:10,120.3,122.04,24.25,,
16:49:11,120.1,120.67,24.75,,
16:49:12,119.9,121.63,24.25,,
16:49:13,119.8,120.95,24.5,,
16:49:14,120,122.92,23.75,,
16:49:15,119,120.14,24.5,,
16:49:16,119,119.57,24.75,,
16:49:17,119.3,120.44,24.5,,
16:49:18,118.7,119.84,24.5,,
16:49:19,118.8,119.94,24.5,,
16:49:20,118.5,119.64,24.5,,
16:49:21,117.7,118.83,24.5,,
16:49:22,118.2,119.33,24.5,,
16:49:23,117.9,119.03,24.5,,
16:49:24,117.6,119.88,24,,
16:49:25,117.8,119.5,24.25,,
16:49:26,117.3,119,24.25,,
16:49:27,117.8,118.36,24.75,,
16:49:27,117.3,118.43,24.5,,
16:49:28,116.7,116.7,25,,
16:49:29,116.7,118.39,24.25,,
16:49:30,1266,1254.09,25.5,,
16:49:31,1521,1499.63,25.75,,
16:49:32,1522,1522,25,,
16:49:33,1519,1504.71,25.5,,
16:49:34,1236,1236,25,,
16:49:35,432.1,436.24,24.5,,
16:49:36,116.8,116.8,25,,
16:49:37,249.4,254.23,24,,
16:49:38,115.5,116.61,24.5,,
16:49:39,115.6,116.15,24.75,,
16:49:40,115.3,116.41,24.5,,
16:49:41,114.7,115.25,24.75,,
16:49:42,115.4,115.95,24.75,,
16:49:43,114.9,116,24.5,,
16:49:44,114.3,116.51,24,,
16:49:45,115.1,116.76,24.25,,
16:49:46,114.3,115.4,24.5,,
16:49:47,114.5,115.6,24.5,,
16:49:48,113.9,114.99,24.5,,
16:49:49,114.5,115.6,24.5,,
16:49:50,114.5,115.05,24.75,,
16:49:51,113.6,114.69,24.5,,
16:49:52,113.5,114.04,24.75,,
16:49:53,113.8,114.89,24.5,,
16:49:54,114.5,115.6,24.5,,
16:49:55,113.2,114.84,24.25,,
16:49:56,112.9,113.98,24.5,,
16:49:57,113.1,113.64,24.75,,
16:49:58,113.4,113.4,25,,
16:49:59,112.3,113.38,24.5,,
16:50:00,113.2,113.2,25,,
16:50:01,112.6,113.68,24.5,,
16:50:02,113.3,114.94,24.25,,
16:50:03,112.2,113.28,24.5,,
16:50:04,112.1,113.18,24.5,,
16:50:05,112.7,113.78,24.5,,
16:50:06,112.7,113.78,24.5,,
16:50:07,111.5,112.57,24.5,,
16:50:08,112.3,113.38,24.5,,
16:50:09,112.3,112.84,24.75,,
16:50:10,111.2,111.2,25,,
16:50:10,111.4,112.47,24.5,,
16:50:11,111.9,113.52,24.25,,
16:50:12,111.2,112.81,24.25,,
16:50:13,111.2,112.27,24.5,,
16:50:14,111.1,112.17,24.5,,
16:50:15,110.8,112.95,24,,
16:50:16,111.6,112.67,24.5,,
16:50:17,111.1,110.57,25.25,,
16:50:18,111,112.6,24.25,,
16:50:19,111.3,111.3,25,,
16:50:20,111,112.6,24.25,,
16:50:22,110.6,111.66,24.5,,
16:50:22,109.5,111.62,24,,
16:50:23,109.8,110.32,24.75,,
16:50:24,109.6,111.18,24.25,,
16:50:25,109.7,110.22,24.75,,
16:50:26,109.2,110.25,24.5,,
16:50:27,109.5,110.55,24.5,,
16:50:28,390,388.16,25.25,,
16:50:29,617.4,611.59,25.5,,
16:50:30,1110,1099.55,25.5,,
16:50:31,109.4,109.4,25,,
16:50:32,108.6,108.6,25,,
16:50:33,108.1,109.66,24.25,,
16:50:34,108.9,109.42,24.75,,
16:50:35,109,110.58,24.25,,
16:50:36,107.3,108.33,24.5,,
16:50:37,108.1,108.62,24.75,,
16:50:38,107.8,108.83,24.5,,
16:50:39,107.7,108.21,24.75,,
16:50:40,107.5,108.01,24.75,,
16:50:41,108.6,109.64,24.5,,
16:50:42,107.5,107.5,25,,
16:50:43,108,108,25,,
16:50:44,1034,1029.11,25.25,,
16:50:45,1247,1235.26,25.5,,
16:50:46,1374,1361.07,25.5,,
16:50:47,878.4,870.13,25.5,,
16:50:48,1493,1478.95,25.5,,
16:50:49,1487,1473.01,25.5,,
16:50:50,1247,1235.26,25.5,,
16:50:51,1497,1475.97,25.75,,
16:50:52,1497,1489.92,25.25,,
16:50:53,1058,1048.04,25.5,,
16:50:54,1482,1482,25,,
16:50:55,1491,1476.97,25.5,,
16:50:56,1481,1467.06,25.5,,
16:50:56,572.9,572.9,25,,
16:50:57,395.7,399.5,24.5,,
16:50:58,106.4,107.42,24.5,,
16:50:59,105.2,105.7,24.75,,
16:51:00,106.3,106.81,24.75,,
16:51:01,105.6,106.61,24.5,,
16:51:02,106.3,107.32,24.5,,
16:51:03,106.3,107.32,24.5,,
16:51:04,106,106.51,24.75,,
16:51:05,105.7,107.23,24.25,,
16:51:06,104.2,104.7,24.75,,
16:51:07,105.1,106.11,24.5,,
16:51:08,105.1,105.6,24.75,,
16:51:09,104.8,106.31,24.25,,
16:51:10,104.8,105.81,24.5,,
16:51:11,105.1,105.6,24.75,,
16:51:12,105.4,105.9,24.75,,
16:51:13,271,267.19,25.75,,
16:51:14,1311,1317.26,24.75,,
16:51:15,104.7,105.7,24.5,,
16:51:16,105.6,105.6,25,,
16:51:17,105,107.03,24,,
16:51:18,105,107.55,23.75,,
16:51:19,104.4,106.42,24,,
16:51:20,104.7,104.7,25,,
16:51:21,104.9,104.9,25,,
16:51:22,104.8,106.83,24,,
16:51:23,104.3,104.8,24.75,,
16:51:24,104.6,105.1,24.75,,
16:51:25,105,105.5,24.75,,
16:51:26,104.7,106.21,24.25,,
16:51:27,104.9,105.91,24.5,,
16:51:28,104.1,104.6,24.75,,
16:51:29,104.7,105.2,24.75,,
16:51:30,104,104,25,,
16:51:31,104.9,105.4,24.75,,
16:51:32,104.1,105.1,24.5,,
16:51:33,104.1,105.1,24.5,,
16:51:34,103.5,103.99,24.75,,
16:51:35,104,105,24.5,,
16:51:36,103.7,105.2,24.25,,
16:51:37,798.4,790.89,25.5,,
16:51:38,1014,999.75,25.75,,
16:51:39,831.4,827.47,25.25,,
16:51:39,696.2,709.68,24,,
16:51:40,661.6,658.47,25.25,,
16:51:41,104.5,105,24.75,,
16:51:42,103.5,103.5,25,,
16:51:43,104,105,24.5,,
16:51:44,104,104,25,,
16:51:45,103.9,103.9,25,,
16:51:46,104.2,105.71,24.25,,
16:51:47,103.6,104.59,24.5,,
16:51:48,103.6,104.09,24.75,,
16:51:49,103,104.49,24.25,,
16:51:50,103.1,104.09,24.5,,
16:51:51,102.8,103.29,24.75,,
16:51:52,103,104.49,24.25,,
16:51:54,103.3,103.79,24.75,,
16:51:54,102.7,102.7,25,,
16:51:55,103.1,103.59,24.75,,
16:51:56,102.7,103.19,24.75,,
16:51:57,102.4,102.4,25,,
16:51:58,102.7,103.19,24.75,,
16:51:59,103.6,104.09,24.75,,
16:52:00,102.7,103.19,24.75,,
16:52:01,103.3,104.79,24.25,,
16:52:02,103.6,104.59,24.5,,
16:52:03,102.7,103.69,24.5,,
16:52:04,102.9,103.39,24.75,,
16:52:05,102.2,102.2,25,,
16:52:06,102.9,102.9,25,,
16:52:07,102.4,103.38,24.5,,
16:52:08,102.4,102.89,24.75,,
16:52:09,102.6,103.09,24.75,,
16:52:10,102,102.49,24.75,,
16:52:11,102.1,103.08,24.5,,
16:52:12,102.4,103.88,24.25,,
16:52:13,103.2,103.2,25,,
16:52:14,102.6,104.08,24.25,,
16:52:15,102.9,102.9,25,,
16:52:16,102.1,102.59,24.75,,
16:52:17,102.9,102.9,25,,
16:52:18,102.2,102.2,25,,
16:52:19,102.4,102.89,24.75,,
16:52:20,102.6,102.6,25,,
16:52:21,102.6,103.09,24.75,,
16:52:22,102.9,103.39,24.75,,
16:52:23,101.7,102.19,24.75,,
16:52:23,102,102.98,24.5,,
16:52:24,102,103.47,24.25,,
16:52:25,102.3,102.79,24.75,,
16:52:26,102.6,103.58,24.5,,
16:52:27,102.2,102.69,24.75,,
16:52:28,102,102.49,24.75,,
16:52:29,102.3,103.28,24.5,,
16:52:30,101.4,102.37,24.5,,
16:52:31,101.1,101.58,24.75,,
16:52:32,102.2,102.69,24.75,,
16:52:33,101.1,102.07,24.5,,
16:52:34,102.2,102.2,25,,
16:52:35,102,102.98,24.5,,
16:52:36,102.2,103.18,24.5,,
16:52:37,864.5,864.5,25,,
16:52:38,550.6,548,25.25,,
16:52:40,102.2,102.69,24.75,,
16:52:40,102.2,102.69,24.75,,
16:52:41,102,102.98,24.5,,
16:52:42,101.9,102.88,24.5,,
16:52:43,102.2,102.69,24.75,,
16:52:44,102,102.98,24.5,,
16:52:45,102.5,103.48,24.5,,
16:52:46,101.6,101.6,25,,
16:52:47,101.7,101.7,25,,
16:52:48,102.2,102.2,25,,
16:52:49,102,102.49,24.75,,
16:52:50,102,102.49,24.75,,
16:52:51,101.9,102.39,24.75,,
16:52:52,101.3,101.78,24.75,,
16:52:53,102,102.98,24.5,,
16:52:54,101.9,102.39,24.75,,
16:52:55,101.8,102.78,24.5,,
16:52:56,101.7,102.19,24.75,,
16:52:57,102.3,102.79,24.75,,
16:52:58,102,102,25,,
16:52:59,102.5,104.49,24,,
16:53:00,102,102,25,,
16:53:01,102.1,103.08,24.5,,
16:53:02,102,102,25,,
16:53:03,101.3,102.27,24.5,,
16:53:04,101.9,104.38,23.75,,
16:53:05,101.3,101.78,24.75,,
16:53:06,101.3,101.78,24.75,,
16:53:06,101.4,101.88,24.75,,
16:53:07,101.6,101.6,25,,
16:53:08,101.6,102.08,24.75,,
16:53:09,101.3,102.27,24.5,,
16:53:10,101.9,101.9,25,,
16:53:11,101.9,102.88,24.5,,
16:53:12,100.7,100.7,25,,
16:53:13,102.2,103.18,24.5,,
16:53:14,101.7,102.19,24.75,,
16:53:15,101.4,102.37,24.5,,
16:53:16,102.2,102.2,25,,
16:53:17,101.9,102.39,24.75,,
16:53:18,101.6,102.08,24.75,,
16:53:19,102.2,102.2,25,,
16:53:20,101.9,102.88,24.5,,
16:53:21,101.9,102.39,24.75,,
16:53:22,101.7,101.7,25,,
16:53:23,101.5,101.5,25,,
16:53:24,101.4,101.88,24.75,,
16:53:25,101.8,102.78,24.5,,
16:53:26,100.9,101.38,24.75,,
16:53:27,101.9,102.88,24.5,,
16:53:28,102,102.49,24.75,,
16:53:29,101.4,102.37,24.5,,
16:53:30,101.6,101.6,25,,
16:53:31,101.4,101.4,25,,
16:53:32,101,101.97,24.5,,
16:53:33,101,101,25,,
16:53:34,101.4,101.4,25,,
16:53:35,101,102.46,24.25,,
16:53:36,101.1,101.58,24.75,,
16:53:37,101,101.97,24.5,,
16:53:38,102.4,104.38,24,,
16:53:39,101.7,103.17,24.25,,
16:53:40,101.3,101.78,24.75,,
16:53:41,101.9,102.39,24.75,,
16:53:42,101,101.48,24.75,,
16:53:43,102,103.47,24.25,,
16:53:44,101,101,25,,
16:53:45,100.2,100.68,24.75,,
16:53:46,102.1,102.59,24.75,,
16:53:47,101.9,102.88,24.5,,
16:53:48,101,102.46,24.25,,
16:53:49,101.3,102.27,24.5,,
16:53:50,101.7,101.7,25,,
16:53:50,101.2,102.17,24.5,,
16:53:51,101.8,102.29,24.75,,
16:53:52,101.5,101.98,24.75,,
16:53:53,102.2,102.2,25,,
16:53:54,101.4,101.88,24.75,,
16:53:55,101.9,101.9,25,,
16:53:56,101.1,103.06,24,,
16:53:57,102.2,102.2,25,,
16:53:58,101.6,102.08,24.75,,
16:53:59,101.2,102.66,24.25,,
16:54:00,101.5,101.98,24.75,,
16:54:01,101.6,101.6,25,,
16:54:02,101.9,102.39,24.75,,
16:54:03,101.4,102.37,24.5,,
16:54:04,101.3,102.27,24.5,,
16:54:05,102,102.98,24.5,,
16:54:06,101.6,102.08,24.75,,
16:54:07,101.6,101.6,25,,
16:54:08,102.1,103.58,24.25,,
16:54:09,101.9,101.9,25,,
16:54:10,101,101,25,,
16:54:11,101.2,102.17,24.5,,
16:54:12,101,101.48,24.75,,
16:54:13,101,101.97,24.5,,
16:54:14,101.6,102.08,24.75,,
16:54:15,101,101.97,24.5,,
16:54:16,101.4,101.4,25,,
16:54:17,101.3,102.27,24.5,,
16:54:18,101.6,103.07,24.25,,
16:54:19,101.3,101.78,24.75,,
16:54:20,101,102.96,24,,
16:54:21,101.9,102.88,24.5,,
16:54:22,102.1,102.1,25,,
16:54:23,101.7,102.19,24.75,,
16:54:24,101.9,102.88,24.5,,
16:54:25,101.3,101.3,25,,
16:54:26,102,102,25,,
16:54:27,101.3,102.76,24.25,,
16:54:28,101.9,102.88,24.5,,
16:54:29,101.6,102.08,24.75,,
16:54:30,101,101.48,24.75,,
16:54:31,101.4,101.4,25,,
16:54:32,101.4,101.4,25,,
16:54:33,101,101.48,24.75,,
16:54:34,101.4,102.87,24.25,,
16:54:34,101.4,101.4,25,,
16:54:35,101.6,102.57,24.5,,
16:54:36,101.9,102.39,24.75,,
16:54:37,102.2,102.2,25,,
16:54:38,101.5,101.5,25,,
16:54:39,101.4,101.88,24.75,,
16:54:40,101.7,102.68,24.5,,
16:54:41,101.3,102.27,24.5,,
16:54:42,101.4,101.88,24.75,,
16:54:43,101.3,101.3,25,,
16:54:44,101.6,102.08,24.75,,
16:54:45,101,101,25,,
16:54:46,101.9,103.37,24.25,,
16:54:47,101.3,102.76,24.25,,
16:54:48,101.9,101.9,25,,
16:54:49,101.3,102.76,24.25,,
16:54:50,101.7,102.19,24.75,,
16:54:51,101.4,102.87,24.25,,
16:54:52,101.6,102.57,24.5,,
16:54:53,101.7,102.68,24.5,,
16:54:54,101.3,102.76,24.25,,
16:54:55,102.6,102.6,25,,
16:54:56,101.9,101.9,25,,
16:54:57,102,102,25,,
16:54:58,102,102.49,24.75,,
16:54:59,101.7,103.67,24,,
16:55:00,102.2,103.68,24.25,,
16:55:01,102.2,103.18,24.5,,
16:55:02,102.5,103.48,24.5,,
16:55:03,102.9,102.9,25,,
16:55:04,101.7,102.19,24.75,,
16:55:05,101.7,102.19,24.75,,
16:55:06,101.7,101.7,25,,
16:55:07,102.2,103.68,24.25,,
16:55:08,101.7,102.19,24.75,,
16:55:09,101.7,102.68,24.5,,
16:55:10,102.2,102.2,25,,
16:55:11,102.2,102.69,24.75,,
16:55:12,102.2,103.68,24.25,,
16:55:13,101.6,102.08,24.75,,
16:55:14,101.9,103.37,24.25,,
16:55:15,102,102,25,,
16:55:16,102.5,102.5,25,,
16:55:17,101.7,102.68,24.5,,
16:55:18,102,102,25,,
16:55:18,102.1,102.1,25,,
16:55:19,102.2,102.2,25,,
16:55:22,102.2,102.69,24.75,,
16:55:22,102.5,102.99,24.75,,
16:55:22,102.9,103.39,24.75,,
16:55:23,102.1,103.08,24.5,,
16:55:24,102.5,103.48,24.5,,
16:55:25,102,102,25,,
16:55:26,102,101.52,25.25,,
16:55:27,102.2,102.69,24.75,,
16:55:28,102,102,25,,
16:55:29,102.2,103.68,24.25,,
16:55:30,102.8,102.8,25,,
16:55:31,102.5,102.99,24.75,,
16:55:32,102.6,104.08,24.25,,
16:55:33,102.2,102.69,24.75,,
